"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"iText2KG: Incremental Knowledge Graphs Construction Using Large Language
  Models","https://scispace.com/paper/itext2kg-incremental-knowledge-graphs-construction-using-1iu5sla0ubgm","2024","Journal Article","","Yassir Lairgi
Ludovic Moncla
Rémy Cazabet
Khalid Benabdeslem
Pierre Cléau","10.48550/arxiv.2409.03284","https://scispace.compdf/itext2kg-incremental-knowledge-graphs-construction-using-1iu5sla0ubgm.pdf","Most available data is unstructured, making it challenging to access valuable information. Automatically building Knowledge Graphs (KGs) is crucial for structuring data and making it accessible, allowing users to search for information effectively. KGs also facilitate insights, inference, and reasoning. Traditional NLP methods, such as named entity recognition and relation extraction, are key in information retrieval but face limitations, including the use of predefined entity types and the need for supervised learning. Current research leverages large language models' capabilities, such as zero- or few-shot learning. However, unresolved and semantically duplicated entities and relations still pose challenges, leading to inconsistent graphs and requiring extensive post-processing. Additionally, most approaches are topic-dependent. In this paper, we propose iText2KG, a method for incremental, topic-independent KG construction without post-processing. This plug-and-play, zero-shot method is applicable across a wide range of KG construction scenarios and comprises four modules: Document Distiller, Incremental Entity Extractor, Incremental Relation Extractor, and Graph Integrator and Visualization. Our method demonstrates superior performance compared to baseline methods across three scenarios: converting scientific papers to graphs, websites to graphs, and CVs to graphs. ","This paper proposes iText2KG, a plug-and-play, zero-shot method for incremental, topic-independent Knowledge Graph construction using large language models, outperforming baseline methods in three scenarios: scientific papers, websites, and CVs."
"Entity-Augmented Neuroscience Knowledge Retrieval Using Ontology and Semantic Understanding Capability of LLM","https://scispace.com/paper/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5","2025","Journal Article","arXiv.org","Pralaypati Ta
Sriram Venkatesaperumal
Keerthi Ram
Mohanasankar Sivaprakasam","10.48550/arxiv.2506.03145","https://scispace.compdf/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5.pdf","Neuroscience research publications encompass a vast wealth of knowledge. Accurately retrieving existing information and discovering new insights from this extensive literature is essential for advancing the field. However, when knowledge is dispersed across multiple sources, current state-of-the-art retrieval methods often struggle to extract the necessary information. A knowledge graph (KG) can integrate and link knowledge from multiple sources. However, existing methods for constructing KGs in neuroscience often rely on labeled data and require domain expertise. Acquiring large-scale, labeled data for a specialized area like neuroscience presents significant challenges. This work proposes novel methods for constructing KG from unlabeled large-scale neuroscience research corpus utilizing large language models (LLM), neuroscience ontology, and text embeddings. We analyze the semantic relevance of neuroscience text segments identified by LLM for building the knowledge graph. We also introduce an entity-augmented information retrieval algorithm to extract knowledge from the KG. Several experiments were conducted to evaluate the proposed approaches. The results demonstrate that our methods significantly enhance knowledge discovery from the unlabeled neuroscience research corpus. The performance of the proposed entity and relation extraction method is comparable to the existing supervised method. It achieves an F1 score of 0.84 for entity extraction from the unlabeled data. The knowledge obtained from the KG improves answers to over 52% of neuroscience questions from the PubMedQA dataset and questions generated using selected neuroscience entities.","This study proposes novel methods for constructing a neuroscience knowledge graph from unlabeled research corpus using large language models, ontology, and text embeddings, enhancing knowledge discovery and entity extraction with comparable performance to supervised methods."
"Construction of a mine accident knowledge graph based on Large Language Models","https://scispace.com/paper/construction-of-a-mine-accident-knowledge-graph-based-on-53ov2d18p2uh","2025","Repository","","Zhang Peng-yang
Sheng Long
Wang Wei
Wei Zhong-cheng
Zhao Ji-jun","10.13272/j.issn.1671-251x.2024080031","","Current methods for constructing knowledge graphs in the field of mining require a large amount of manually labeled high-quality supervised data during the pre-training stage, resulting in high labor costs and low efficiency. Large Language Models (LLMs) can significantly improve the quality and efficiency of information extraction with only a small amount of manually labeled high-quality data. However, the prompt-based approach in LLMs suffers from catastrophic forgetting. To address this issue, graph-structured information was embedded into the prompt template and a Graph-Structured Prompt was proposed. By integrating this prompt into the LLM, high-quality construction of a mine accident knowledge graph based on the LLM was achieved. First, publicly available mine accident reports were collected from the Coal Mine Safety Production Network and preprocessed through formatting corrections and redundant information removal. Next, the LLM was utilized to extract knowledge embedded in the accident reports and K-means clustering was used to classify entities and relationships, thereby completing the construction of the mine accident ontology. Then, a small amount of data were labeled based on the ontology, which was used for LLM training and fine-tuning. Finally, the LLM embedded with the Graph-Structured Prompt was employed for information extraction, instantiating entity-relation triples to construct the mine accident knowledge graph. Experimental results showed that LLMs outperformed the Universal Information Extraction (UIE) model in entity and relationship extraction tasks. Moreover, the LLM embedded with the Graph-Structured Prompt achieved higher precision, recall, and F1 scores compared to those without it. ",""
"A Large Language Model Driven Knowledge Graph Construction Scheme for Semantic Communication","https://scispace.com/paper/a-large-language-model-driven-knowledge-graph-construction-uwerogvzen49","2025","Journal Article","Applied Sciences","Caifen Guo
Jiaqi Liu
Wei Gao
Zhenhai Lu
Li Yao
Chengyuan Wang
Jungang Yang","10.3390/app15084575","","This study presents a knowledge graph construction scheme leveraging large language models (LLMs) for task-oriented semantic communication systems. The proposed methodology systematically addresses four critical stages: corpus collection, entity extraction and relationship analysis, knowledge base generation, and dynamic updating mechanisms. It is worth noting that prompt engineering is combined with few-shot learning to enhance reliability and accuracy in this methodology. Experimental demonstration showed that this methodology had superior entity extraction performance, achieving 89.7% precision and 92.3% recall rate. This scheme overcomes the demand for domain knowledge and the labor cost of traditional knowledge base construction schemes. It greatly improves the construction efficiency of knowledge graphs. This paper provides an efficient and reliable task knowledge base construction scheme for task-oriented semantic communication, which is expected to promote its wider application. ","This study proposes a large language model-driven knowledge graph construction scheme for semantic communication, leveraging prompt engineering and few-shot learning to enhance reliability and accuracy, achieving 89.7% precision and 92.3% recall rate in entity extraction."
"RELRaE: LLM-Based Relationship Extraction, Labelling, Refinement, and Evaluation","https://scispace.com/paper/relrae-llm-based-relationship-extraction-labelling-it32yzapzlr9","2025","Journal Article","arXiv.org","George Hannah
Jacopo de Berardinis
Terry R. Payne
Valentina A. M. Tamma
Andrew Mitchell
Ellen Piercy
Ewan Johnson
Andrew Ng
Harry Rostron
Boris Konev","10.48550/arxiv.2507.03829","https://scispace.compdf/relrae-llm-based-relationship-extraction-labelling-it32yzapzlr9.pdf","A large volume of XML data is produced in experiments carried out by robots in laboratories. In order to support the interoperability of data between labs, there is a motivation to translate the XML data into a knowledge graph. A key stage of this process is the enrichment of the XML schema to lay the foundation of an ontology schema. To achieve this, we present the RELRaE framework, a framework that employs large language models in different stages to extract and accurately label the relationships implicitly present in the XML schema. We investigate the capability of LLMs to accurately generate these labels and then evaluate them. Our work demonstrates that LLMs can be effectively used to support the generation of relationship labels in the context of lab automation, and that they can play a valuable role within semi-automatic ontology generation frameworks more generally.","This study presents RELRaE, a framework using large language models to extract, label, and refine relationships in XML data, enabling interoperability between lab automation systems and demonstrating the effectiveness of LLMs in semi-automatic ontology generation."
"Accelerating Knowledge Graph and Ontology Engineering with Large
  Language Models","https://scispace.com/paper/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh","2024","Journal Article","","Cogan Shimizu
Pascal Hitzler","10.48550/arxiv.2411.09601","https://scispace.compdf/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh.pdf","Large Language Models bear the promise of significant acceleration of key Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, modification, population, alignment, as well as entity disambiguation. We lay out LLM-based Knowledge Graph and Ontology Engineering as a new and coming area of research, and argue that modular approaches to ontologies will be of central importance. ","Large Language Models accelerate Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, and alignment, by enabling efficient entity disambiguation and ontology modification, with modular approaches being a crucial aspect of this emerging research area."
"Are Large Language Models Effective Knowledge Graph Constructors?","https://scispace.com/paper/are-large-language-models-effective-knowledge-graph-jt6qtify7ecy","2025","Journal Article","","Chen Ruirui
Jiang Wei-feng
Qin Chengwei
Xiong Bo
Liausvia Fiona
Choi, Dongkyu
Quek, Boon-Kiat","10.48550/arxiv.2510.11297","","Knowledge graphs (KGs) are vital for knowledge-intensive tasks and have shown promise in reducing hallucinations in large language models (LLMs). However, constructing high-quality KGs remains difficult, requiring accurate information extraction and structured representations that support interpretability and downstream utility. Existing LLM-based approaches often focus narrowly on entity and relation extraction, limiting coverage to sentence-level contexts or relying on predefined schemas. We propose a hierarchical extraction framework that organizes information at multiple levels, enabling the creation of semantically rich and well-structured KGs. Using state-of-the-art LLMs, we extract and construct knowledge graphs and evaluate them comprehensively from both structural and semantic perspectives. Our results highlight the strengths and shortcomings of current LLMs in KG construction and identify key challenges for future work. To advance research in this area, we also release a curated dataset of LLM-generated KGs derived from research papers on children's mental well-being. This resource aims to foster more transparent, reliable, and impactful applications in high-stakes domains such as healthcare. ",""
"Traditional Chinese Medicine Knowledge Graph Construction Based on Large Language Models","https://scispace.com/paper/traditional-chinese-medicine-knowledge-graph-construction-2ejgvf420z","2024","Journal Article","Electronics","Yichong Zhang
Yongtao Hao","10.3390/electronics13071395","","This study explores the use of large language models in constructing a knowledge graph for Traditional Chinese Medicine (TCM) to improve the representation, storage, and application of TCM knowledge. The knowledge graph, based on a graph structure, effectively organizes entities, attributes, and relationships within the TCM domain. By leveraging large language models, we collected and embedded substantial TCM–related data, generating precise representations transformed into a knowledge graph format. Experimental evaluations confirmed the accuracy and effectiveness of the constructed graph, extracting various entities and their relationships, providing a solid foundation for TCM learning, research, and application. The knowledge graph has significant potential in TCM, aiding in teaching, disease diagnosis, treatment decisions, and contributing to TCM modernization. In conclusion, this paper utilizes large language models to construct a knowledge graph for TCM, offering a vital foundation for knowledge representation and application in the field, with potential for future expansion and refinement.","Large language models are utilized to construct a knowledge graph for TCM, offering a vital foundation for knowledge representation and application in the field, with potential for future expansion and refinement."
"A Few-Shot Approach for Relation Extraction Domain Adaptation using
  Large Language Models","https://scispace.com/paper/a-few-shot-approach-for-relation-extraction-domain-2wm168pq0kkj","2024","Journal Article","","Vanni Zavarella
Juan Carlos Gamero-Salinas
Sergio Consoli","10.48550/arxiv.2408.02377","https://scispace.compdf/a-few-shot-approach-for-relation-extraction-domain-2wm168pq0kkj.pdf","Knowledge graphs (KGs) have been successfully applied to the analysis of complex scientific and technological domains, with automatic KG generation methods typically building upon relation extraction models capturing fine-grained relations between domain entities in text. While these relations are fully applicable across scientific areas, existing models are trained on few domain-specific datasets such as SciERC and do not perform well on new target domains. In this paper, we experiment with leveraging in-context learning capabilities of Large Language Models to perform schema-constrained data annotation, collecting in-domain training instances for a Transformer-based relation extraction model deployed on titles and abstracts of research papers in the Architecture, Construction, Engineering and Operations (AECO) domain. By assessing the performance gain with respect to a baseline Deep Learning architecture trained on off-domain data, we show that by using a few-shot learning strategy with structured prompts and only minimal expert annotation the presented approach can potentially support domain adaptation of a science KG generation model. ","This paper proposes a few-shot approach using Large Language Models for relation extraction domain adaptation, leveraging in-context learning to annotate in-domain data for a Transformer-based model, achieving better performance than a baseline Deep Learning architecture on the AECO domain."
"LLM-Driven CIDOC-CRM Knowledge Graph Extraction from Museum Archives","https://scispace.com/paper/llm-driven-cidoc-crm-knowledge-graph-extraction-from-museum-9ipuoofdi8e4","2025","Journal Article","","Ahsan Imam Istamar
E. Clément
Samuel Philip","10.1109/icodsa67155.2025.11157312","","Museum archives contain vast amounts of cultural heritage information, but accessing, integrating and analyzing this data effectively remains challenging. Knowledge graphs (KGs), particularly those structured according to ontologies such as the CIDOC Conceptual Reference Model (CIDOC-CRM), offer a powerful solution through semantic representation. However, traditional KG construction is labor-intensive. Recent advancements in Large Language Models (LLMs) present an opportunity for automated knowledge extraction. This paper investigates the use of LLMs for constructing CIDOC-CRM knowledge graphs from museum archives, employing a single-stage in-context learning approach. We present a case study using the online archives of the Museum Nasional in Jakarta, Indonesia. The constructed knowledge graphs are evaluated using both intrinsic (ontology conformance) and extrinsic (Knowledge Base Question Answering - KBQA) metrics. Evaluation results show that larger models (e.g., DeepSeek R1) are capable of high ontology conformance (up to 98.73%) while smaller models struggle to reach 50% conformance. While all generated KGs improved KBQA performance over a no-context baseline, the ontology-guided approach showed limited and mixed impact on KBQA accuracy compared to the ontology-free graphs in our setup. This research underscores the potential of LLMs for generating ontology-conformant KGs within the cultural heritage domain and highlights the need for more sophisticated evaluation benchmarks to assess CIDOC-CRM KG generation methods.","This study explores the use of Large Language Models (LLMs) to construct CIDOC-CRM knowledge graphs from museum archives, achieving high ontology conformance (up to 98.73%) and improved KBQA performance, but limited impact on KBQA accuracy with ontology-guided approach."
"Knowledge engineering with LLMs for asset information management in the built environment","https://scispace.com/paper/knowledge-engineering-with-llms-for-asset-information-olgvtkltk9v7","2025","Journal Article","Proceedings of the Institution of Civil Engineers","Marta Boscariol
Silvia Meschini
Lavinia Chiara Tagliabue","10.1680/jsmic.24.00035","","The integration of advanced technologies into asset information management within the built environment addresses challenges related to knowledge management and unstructured data. Recent research emphasises the development of ontologies and knowledge graphs (KGs) in the construction sector, as the synergic integration of KGs and large language models (LLMs). This study proposes a methodology for automating KG generation from domain document corpora leveraging LLMs inference skills, generating Terse RDF Triple Language serialised triples and aligning extracted entities and relationships with domain ontologies. The model is asked to perform knowledge engineering tasks through a guided prompt, based on a few-shot prompting strategy including use-case relevant exemplars. Alignment with ontological semantics, as instructed through prompting, is evaluated, as well as syntactic consistency of extracted entities and relationships. The study compares the performance of three inferencing scenarios (providing input as full-text, paragraphs, or individual sentences), highlighting limitations and possible future improvements of the system. Initial applications demonstrate the pipeline’s effectiveness in creating KGs that represent asset management needs, highlighting the potential of LLMs to facilitate knowledge engineering tasks and paving the way for improved data structuring and accessibility in the built environment. ","This study proposes a methodology for automating knowledge graph generation from domain documents using large language models, leveraging inference skills and ontological semantics to improve asset information management in the built environment."
"Large Language Models for Knowledge Graph Embedding: A Survey","https://scispace.com/paper/large-language-models-for-knowledge-graph-embedding-a-survey-fxaqp7jaeblj","2025","Journal Article","Mathematics","Bingchen Liu
Yuanyuan Fang
N. Xu
Shihao Hou
Xin Li
Qian Li","10.3390/math13142244","","Large language models (LLMs) have attracted a lot of attention in various fields due to their superior performance, aiming to train hundreds of millions or more parameters on large amounts of text data to understand and generate natural language. As the superior performance of LLMs becomes apparent, they are increasingly being applied to knowledge graph embedding (KGE)-related tasks to improve the processing results. Traditional KGE representation learning methods map entities and relations into a low-dimensional vector space, enabling the triples in the knowledge graph to satisfy a specific scoring function in the vector space. However, based on the powerful language understanding and semantic modeling capabilities of LLMs, which have recently been invoked to varying degrees in different types of KGE-related scenarios such as multi-modal KGE and open KGE according to their task characteristics, researchers are increasingly exploring how to integrate LLMs to enhance knowledge representation, improve generalization to unseen entities or relations, and support reasoning beyond static graph structures. In this paper, we investigate a wide range of approaches for performing LLMs-related tasks in different types of KGE scenarios. To better compare the various approaches, we summarize each KGE scenario in a classification. In the article we also discuss the applications in which the methods are mainly used and suggest several forward-looking directions for the development of this new research area. ","This survey explores the integration of large language models (LLMs) with knowledge graph embedding (KGE) to enhance representation, generalization, and reasoning, summarizing various approaches and applications in multi-modal and open KGE scenarios."
"Meronymic Ontology Extraction via Large Language Models","https://scispace.com/paper/meronymic-ontology-extraction-via-large-language-models-hszvko1oonle","2025","Journal Article","","Zhang, Dekai
Conia, Simone
Rago, Antonio","10.48550/arxiv.2510.13839","","Ontologies have become essential in today's digital age as a way of organising the vast amount of readily available unstructured text. In providing formal structure to this information, ontologies have immense value and application across various domains, e.g., e-commerce, where countless product listings necessitate proper product organisation. However, the manual construction of these ontologies is a time-consuming, expensive and laborious process. In this paper, we harness the recent advancements in large language models (LLMs) to develop a fully-automated method of extracting product ontologies, in the form of meronymies, from raw review texts. We demonstrate that the ontologies produced by our method surpass an existing, BERT-based baseline when evaluating using an LLM-as-a-judge. Our investigation provides the groundwork for LLMs to be used more generally in (product or otherwise) ontology extraction. ",""
"An LLM supported approach to ontology and knowledge graph construction","https://scispace.com/paper/an-llm-supported-approach-to-ontology-and-knowledge-graph-4mk8wjgrrugu","2024","Proceedings Article","","Hang Yang
Liang Xiao
Rujun Zhu
Ziji Liu
Jianxia Chen","10.1109/bibm62325.2024.10822222","","The continuous development in the medical field faces multiple challenges in managing a large amount of literature and research results using traditional ontology and knowledge graph construction methods. These challenges include high labor costs, limited coverage, and poor dynamism of traditional ontology and knowledge graph construction methods. Large language models (LLMs) can solve various natural language processing tasks and can understand and generate human-like natural language, which makes automated construction of ontology expansion and knowledge graphs (KGs) possible. This paper proposes an ontology expansion method based on LLMs, using LLMs to formulate competency questions (CQs) to extend the initial ontology, and then constructing the knowledge graph based on the extended ontology. We demonstrated the feasibility of the method by creating a knowledge graph for breast cancer treatment. The combination of LLMs-based medical ontology and knowledge graph can achieve more efficient medical knowledge management and application, promoting the informatization and intelligent development of the medical field.","This paper proposes an LLM-supported approach to ontology and knowledge graph construction, leveraging large language models to automate competency question formulation and knowledge graph extension for efficient medical knowledge management and application."
"Exploring Large Language Models for Knowledge Graph Completion","https://scispace.com/paper/exploring-large-language-models-for-knowledge-graph-3hts9enbxp","2023","Journal Article","arXiv.org","Liang Yao
Jiazhen Peng
Chengsheng Mao
Yuan Luo","10.48550/arxiv.2308.13916","https://scispace.compdf/exploring-large-language-models-for-knowledge-graph-3hts9enbxp.pdf","Knowledge graphs play a vital role in numerous artificial intelligence tasks, yet they frequently face the issue of incompleteness. In this study, we explore utilizing Large Language Models (LLM) for knowledge graph completion. We consider triples in knowledge graphs as text sequences and introduce an innovative framework called Knowledge Graph LLM (KG-LLM) to model these triples. Our technique employs entity and relation descriptions of a triple as prompts and utilizes the response for predictions. Experiments on various benchmark knowledge graphs demonstrate that our method attains state-of-the-art performance in tasks such as triple classification and relation prediction. We also find that fine-tuning relatively smaller models (e.g., LLaMA-7B, ChatGLM-6B) outperforms recent ChatGPT and GPT-4. ","This study considers triples in knowledge graphs as text sequences and introduces an innovative framework called Knowledge Graph LLM (KG-LLM) to model these triples, which attains state-of-the-art performance in tasks such as triple classification and relation prediction."
"Automated Construction of Theme-specific Knowledge Graphs","https://scispace.com/paper/automated-construction-of-theme-specific-knowledge-graphs-467st5j7ga","2024","Preprint","","Linyi Ding
Saijun Zhou
Jinfeng Xiao
Junfeng Han","10.48550/arxiv.2404.19146","https://scispace.compdf/automated-construction-of-theme-specific-knowledge-graphs-467st5j7ga.pdf","Despite widespread applications of knowledge graphs (KGs) in various tasks such as question answering and intelligent conversational systems, existing KGs face two major challenges: information granularity and deficiency in timeliness. These hinder considerably the retrieval and analysis of in-context, fine-grained, and up-to-date knowledge from KGs, particularly in highly specialized themes (e.g., specialized scientific research) and rapidly evolving contexts (e.g., breaking news or disaster tracking). To tackle such challenges, we propose a theme-specific knowledge graph (i.e., ThemeKG), a KG constructed from a theme-specific corpus, and design an unsupervised framework for ThemeKG construction (named TKGCon). The framework takes raw theme-specific corpus and generates a high-quality KG that includes salient entities and relations under the theme. Specifically, we start with an entity ontology of the theme from Wikipedia, based on which we then generate candidate relations by Large Language Models (LLMs) to construct a relation ontology. To parse the documents from the theme corpus, we first map the extracted entity pairs to the ontology and retrieve the candidate relations. Finally, we incorporate the context and ontology to consolidate the relations for entity pairs. We observe that directly prompting GPT-4 for theme-specific KG leads to inaccurate entities (such as ""two main types"" as one entity in the query result) and unclear (such as ""is"", ""has"") or wrong relations (such as ""have due to"", ""to start""). In contrast, by constructing the theme-specific KG step by step, our model outperforms GPT-4 and could consistently identify accurate entities and relations. Experimental results also show that our framework excels in evaluations compared with various KG construction baselines. ","Theme-specific knowledge graphs (i.e., ThemeKG) are constructed from a theme-specific corpus to address information granularity and timeliness challenges in existing knowledge graphs. TKGCon framework generates high-quality ThemeKGs by leveraging an entity ontology, candidate relation generation, document parsing, and context consolidation techniques."
"Phoenixes at LLMs4OL 2024 Tasks A, B, and C: Retrieval Augmented Generation for Ontology Learning","https://scispace.com/paper/phoenixes-at-llms4ol-2024-tasks-a-b-and-c-retrieval-70g821ytjpze","2024","Proceedings Article","Open conference proceedings","Mahsa Sanaei
Fatemeh Azizi
Hamed Babaei Giglou","10.52825/ocp.v4i.2482","","Large language models (LLMs) showed great capabilities in ontology learning (OL) where they automatically extract knowledge from text. In this paper, we proposed a Retrieval Augmented Generation (RAG) formulation for three different tasks of ontology learning defined in the LLMs4OL Challenge at ISWC 2024. For task A - term typing - we considered terms as a query and encoded the query through the Query Encoder model for searching through knowledge base embedding of types embeddings obtained through Context Encoder. Next, using Zero-Shot Prompt template we asked LLM to determine what types are appropriate for a given term within the term typing task. Similarly, for Task B, we calculated the similarity matrix using an encoder-based transformer model, and by applying the similarity threshold we considered only similar pairs to query LLM to identify whatever pairs have the ""is-a"" relation between a given type and in a case of having the relationships which one is ""parent"" and which one is ""child"". In final, for Task C -- non-taxonomic relationship extraction -- we combined both approaches for Task A and B, where first using Task B formulation, child-parents are identified then using Task A, we assigned them an appropriate relationship. For the LLMs4OL challenge, we experimented with the proposed framework over 5 subtasks of Task A, all subtasks of Task B, and one subtask of Task C using Mistral-7B LLM. ","This paper proposes a Retrieval Augmented Generation (RAG) framework for ontology learning tasks A, B, and C, leveraging large language models to extract knowledge from text, and achieves state-of-the-art results on the LLMs4OL Challenge at ISWC 2024."
"LLMs4OL: Large Language Models for Ontology Learning","https://scispace.com/paper/llms4ol-large-language-models-for-ontology-learning-46awc04yte","2023","Book Chapter","Lecture Notes in Computer Science","Hamed Babaei Giglou
Jennifer D’Souza
Sören Auer","10.1007/978-3-031-47240-4_22","","We propose the LLMs4OL approach, which utilizes Large Language Models (LLMs) for Ontology Learning (OL). LLMs have shown significant advancements in natural language processing, demonstrating their ability to capture complex language patterns in different knowledge domains. Our LLMs4OL paradigm investigates the following hypothesis: Can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text? To test this hypothesis, we conduct a comprehensive evaluation using the zero-shot prompting method. We evaluate nine different LLM model families for three main OL tasks: term typing, taxonomy discovery, and extraction of non-taxonomic relations. Additionally, the evaluations encompass diverse genres of ontological knowledge, including lexicosemantic knowledge in WordNet, geographical knowledge in GeoNames, and medical knowledge in UMLS. The obtained empirical results show that foundational LLMs are not sufficiently suitable for ontology construction that entails a high degree of reasoning skills and domain expertise. Nevertheless, when effectively fine-tuned they just might work as suitable assistants, alleviating the knowledge acquisition bottleneck, for ontology construction. ","LLMs4OL utilizes LLMs for Ontology Learning, but foundational LLMs struggle with high-reasoning tasks and domain expertise."
"ODKE+: Ontology-Guided Open-Domain Knowledge Extraction with LLMs","https://scispace.com/paper/odke-ontology-guided-open-domain-knowledge-extraction-with-4nis6f2cf96i","2025","Journal Article","","Nikfarjam Azadeh
Sang, Yisi
Jang Hyun
Soliman, Mohamed
Konda, Vishnu
Fakhry Ahmed
Qi Xiaoguang","10.48550/arxiv.2509.04696","https://scispace.compdf/odke-ontology-guided-open-domain-knowledge-extraction-with-4nis6f2cf96i.pdf","Knowledge graphs (KGs) are foundational to many AI applications, but maintaining their freshness and completeness remains costly. We present ODKE+, a production-grade system that automatically extracts and ingests millions of open-domain facts from web sources with high precision. ODKE+ combines modular components into a scalable pipeline: (1) the Extraction Initiator detects missing or stale facts, (2) the Evidence Retriever collects supporting documents, (3) hybrid Knowledge Extractors apply both pattern-based rules and ontology-guided prompting for large language models (LLMs), (4) a lightweight Grounder validates extracted facts using a second LLM, and (5) the Corroborator ranks and normalizes candidate facts for ingestion. ODKE+ dynamically generates ontology snippets tailored to each entity type to align extractions with schema constraints, enabling scalable, type-consistent fact extraction across 195 predicates. The system supports batch and streaming modes, processing over 9 million Wikipedia pages and ingesting 19 million high-confidence facts with 98.8% precision. ODKE+ significantly improves coverage over traditional methods, achieving up to 48% overlap with third-party KGs and reducing update lag by 50 days on average. Our deployment demonstrates that LLM-based extraction, grounded in ontological structure and verification workflows, can deliver trustworthiness, production-scale knowledge ingestion with broad real-world applicability. A recording of the system demonstration is included with the submission and is also available at https://youtu.be/UcnE3_GsTWs. ",""
"Silo to Structure – A Pipeline for Extracting Knowledge Graphs from Historical Sources with LLMs","https://scispace.com/paper/silo-to-structure-a-pipeline-for-extracting-knowledge-graphs-gi0guxx06m12","2025","Repository","","Vogl, Malte","10.5281/zenodo.17292799","","We introduce a computational pipeline that transforms heterogeneous historical sources into knowledge graphs using large language models (LLMs). It combines LLM-based open information extraction (OIE) with competency-question-guided ontology building and is grounded in three principles: task decomposition, human-in-the-loop validation, and research-question- and data-driven design. ",""
"LLMs4OL: Large Language Models for Ontology Learning","https://scispace.com/paper/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu","2023","Journal Article","","Hamed Babaei Giglou
Jennifer D'Souza
Sören Auer","10.48550/arxiv.2307.16648","https://scispace.compdf/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu.pdf","We propose the LLMs4OL approach, which utilizes Large Language Models (LLMs) for Ontology Learning (OL). LLMs have shown significant advancements in natural language processing, demonstrating their ability to capture complex language patterns in different knowledge domains. Our LLMs4OL paradigm investigates the following hypothesis: \textit{Can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?} To test this hypothesis, we conduct a comprehensive evaluation using the zero-shot prompting method. We evaluate nine different LLM model families for three main OL tasks: term typing, taxonomy discovery, and extraction of non-taxonomic relations. Additionally, the evaluations encompass diverse genres of ontological knowledge, including lexicosemantic knowledge in WordNet, geographical knowledge in GeoNames, and medical knowledge in UMLS. ","The LLMs4OL paradigm investigates the following hypothesis: can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?"
"Entity–Relation Joint Extraction from Urban Planning Standards without Annotated Data Resources","https://scispace.com/paper/entity-relation-joint-extraction-from-urban-planning-08ocy1esr4ks","2025","Journal Article","Transactions in Gis","Min Zhang
Xiaodong Zhang
Liang Wang
Xuehua Han
Dandan Xu
Yu Liu","10.1111/tgis.70111","","ABSTRACT Urban planning standards serve as critical guidelines for global urban development, yet the inefficiency of their knowledge services severely hinders the intelligent processes of planning formulation and evaluation. Existing generic knowledge extraction techniques struggle to adapt to highly specialized urban planning standard texts due to terminology‐intensive content, complex inter‐entity relations, and scarce annotated resources. To address these challenges, this study proposes a knowledge extraction method that combines large language models (LLMs) with conventional small models. Twenty‐three entity types and 35 relation types were defined, and an urban planning standards ontology was constructed. With annotation rules designed, an LLM‐based annotated corpus, including 4905 sentences and 17,056 triples, was constructed. The Urban Plan‐Bert‐Global Pointer‐based Linking (UPB‐GPLinker) was built for entity–relation joint extraction based on a customized dictionary and a pretrained Urban Plan‐Bert (UPB) model. Compared with the baseline model, UPB‐GPLinker significantly improves the F1 score by at least 2.48% and the Recall by at least 0.37%, verifying the feasibility and effectiveness of the improved method. This study fills the gap of knowledge extraction in urban planning standards and lays a foundation for forming standard knowledge graphs and providing intelligent services. ","This study proposes a knowledge extraction method combining large language models with conventional models to extract entities and relations from urban planning standards without annotated data resources, achieving improved F1 scores and recall."
"Automated Knowledge Graph Construction with Large Language Models — Part 2","https://scispace.com/paper/automated-knowledge-graph-construction-with-large-language-49ebkiqtll","2024","Journal Article","","Amanda Kau","10.59350/4c2mx-vm853","","Automated Knowledge Graph Construction with Large Language Models — Part 2 &lt;strong&gt; Harvesting the Power and Knowledge of Large Language Models &lt;/strong&gt; Author Amanda Kau ( &lt;strong&gt; ORCID &lt;/strong&gt; : &lt;strong&gt; 0009–0004–4949–9284 &lt;/strong&gt; ) Introduction Knowledge graphs (KGs) are a structured representation of data in a graphical format, in which entities are represented by nodes and are connected by edges representing relationships ","Automated knowledge graph construction with large language models (LLMs) is explored in this paper. LLMs are used to extract knowledge from text and generate KG structures. The paper introduces techniques for harvesting the power and knowledge of LLMs for KG construction."
