"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"LLMATCH: A Unified Schema Matching Framework with Large Language Models","https://scispace.com/paper/llmatch-a-unified-schema-matching-framework-with-large-4fxdi0qr3f8i","2025","Journal Article","arXiv.org","Sha Wang
Yuchen Li
Hanhua Xiao
Bing Tian Dai
Roy Ka-Wei Lee
Yanfei Dong
Lambert Deng","10.48550/arxiv.2507.10897","","Schema matching is a foundational task in enterprise data integration, aiming to align disparate data sources. While traditional methods handle simple one-to-one table mappings, they often struggle with complex multi-table schema matching in real-world applications. We present LLMatch, a unified and modular schema matching framework. LLMatch decomposes schema matching into three distinct stages: schema preparation, table-candidate selection, and column-level alignment, enabling component-level evaluation and future-proof compatibility. It includes a novel two-stage optimization strategy: a Rollup module that consolidates semantically related columns into higher-order concepts, followed by a Drilldown module that re-expands these concepts for fine-grained column mapping. To address the scarcity of complex semantic matching benchmarks, we introduce SchemaNet, a benchmark derived from real-world schema pairs across three enterprise domains, designed to capture the challenges of multi-table schema alignment in practical settings. Experiments demonstrate that LLMatch significantly improves matching accuracy in complex schema matching settings and substantially boosts engineer productivity in real-world data integration.","LLMATCH is a unified schema matching framework using large language models, decomposing matching into three stages, and employing a two-stage optimization strategy to improve accuracy and productivity in complex multi-table schema alignment tasks."
"SchemaCoder: Automatic Log Schema Extraction Coder with Residual Q-Tree Boosting","https://scispace.com/paper/schemacoder-automatic-log-schema-extraction-coder-with-ylr29jyv5fbx","2025","Journal Article","arXiv.org","Lily Jiaxin Wan
Chia-Tung Ho
Rongjian Liang
Cunxi Yu
Deming Chen
Haoxing Ren","10.48550/arxiv.2508.18554","https://scispace.compdf/schemacoder-automatic-log-schema-extraction-coder-with-ylr29jyv5fbx.pdf","Log schema extraction is the process of deriving human-readable templates from massive volumes of log data, which is essential yet notoriously labor-intensive. Recent studies have attempted to streamline this task by leveraging Large Language Models (LLMs) for automated schema extraction. However, existing methods invariably rely on predefined regular expressions, necessitating human domain expertise and severely limiting productivity gains. To fundamentally address this limitation, we introduce SchemaCoder, the first fully automated schema extraction framework applicable to a wide range of log file formats without requiring human customization within the flow. At its core, SchemaCoder features a novel Residual Question-Tree (Q-Tree) Boosting mechanism that iteratively refines schema extraction through targeted, adaptive queries driven by LLMs. Particularly, our method partitions logs into semantic chunks via context-bounded segmentation, selects representative patterns using embedding-based sampling, and generates schema code through hierarchical Q-Tree-driven LLM queries, iteratively refined by our textual-residual evolutionary optimizer and residual boosting. Experimental validation demonstrates SchemaCoder's superiority on the widely-used LogHub-2.0 benchmark, achieving an average improvement of 21.3% over state-of-the-arts.","SchemaCoder, a fully automated log schema extraction framework, leverages Large Language Models and Residual Q-Tree Boosting to extract human-readable templates from log data without human customization, outperforming state-of-the-art methods by 21.3% on the LogHub-2.0 benchmark."
"KnowCoder: Coding Structured Knowledge into LLMs for Universal Information Extraction","https://scispace.com/paper/knowcoder-coding-structured-knowledge-into-llms-for-vw3kpx5jpz","2024","Journal Article","arXiv.org","Zixuan Li
Yutao Zeng
Yuxin Zuo
Weicheng Ren
Wenxuan Liu
Miao Su
Yucan Guo
Yantao Liu
Xiang Li
Zhilei Hu
Long Bai
Wei Li
Yidan Liu
Pan Yang
Xiaolong Jin
Jiafeng Guo
Xueqi Cheng","10.48550/arxiv.2403.07969","","In this paper, we propose KnowCoder, a Large Language Model (LLM) to conduct Universal Information Extraction (UIE) via code generation. KnowCoder aims to develop a kind of unified schema representation that LLMs can easily understand and an effective learning framework that encourages LLMs to follow schemas and extract structured knowledge accurately. To achieve these, KnowCoder introduces a code-style schema representation method to uniformly transform different schemas into Python classes, with which complex schema information, such as constraints among tasks in UIE, can be captured in an LLM-friendly manner. We further construct a code-style schema library covering over $\textbf{30,000}$ types of knowledge, which is the largest one for UIE, to the best of our knowledge. To ease the learning process of LLMs, KnowCoder contains a two-phase learning framework that enhances its schema understanding ability via code pretraining and its schema following ability via instruction tuning. After code pretraining on around $1.5$B automatically constructed data, KnowCoder already attains remarkable generalization ability and achieves relative improvements by $\textbf{49.8%}$ F1, compared to LLaMA2, under the few-shot setting. After instruction tuning, KnowCoder further exhibits strong generalization ability on unseen schemas and achieves up to $\textbf{12.5%}$ and $\textbf{21.9%}$, compared to sota baselines, under the zero-shot setting and the low resource setting, respectively. Additionally, based on our unified schema representations, various human-annotated datasets can simultaneously be utilized to refine KnowCoder, which achieves significant improvements up to $\textbf{7.5%}$ under the supervised setting.","KnowCoder is a novel LLM for UIE that utilizes code generation to extract structured knowledge. It introduces a code-style schema representation method and a large schema library, covering over 30,000 types of knowledge. KnowCoder also contains a two-phase learning framework to enhance its schema understanding and following abilities."
"ReMatch: Retrieval Enhanced Schema Matching with LLMs","https://scispace.com/paper/rematch-retrieval-enhanced-schema-matching-with-llms-oy1f1gsh7i","2024","Journal Article","arXiv.org","Eitam Sheetrit
Menachem Brief
Moshik Mishaeli
Oren Elisha","10.48550/arxiv.2403.01567","","Schema matching is a crucial task in data integration, involving the alignment of a source database schema with a target schema to establish correspondence between their elements. This task is challenging due to textual and semantic heterogeneity, as well as differences in schema sizes. Although machine-learning-based solutions have been explored in numerous studies, they often suffer from low accuracy, require manual mapping of the schemas for model training, or need access to source schema data which might be unavailable due to privacy concerns. In this paper we present a novel method, named ReMatch, for matching schemas using retrieval-enhanced Large Language Models (LLMs). Our method avoids the need for predefined mapping, any model training, or access to data in the source database. In the ReMatch method the tables of the target schema and the attributes of the source schema are first represented as structured passage-based documents. For each source attribute document, we retrieve $J$ documents, representing target schema tables, according to their semantic relevance. Subsequently, we create a prompt for every source table, comprising all its attributes and their descriptions, alongside all attributes from the set of top $J$ target tables retrieved previously. We employ LLMs using this prompt for the matching task, yielding a ranked list of $K$ potential matches for each source attribute. Our experimental results on large real-world schemas demonstrate that ReMatch significantly improves matching capabilities and outperforms other machine learning approaches. By eliminating the requirement for training data, ReMatch becomes a viable solution for real-world scenarios.","ReMatch is a novel schema matching method using retrieval-enhanced LLMs that significantly improves matching capabilities without requiring training data or access to source schema data."
"StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation","https://scispace.com/paper/structugraphrag-structured-document-informed-knowledge-6qvvywaqqk73","2024","Journal Article","","Xishi Zhu
Jiaqi Gong","10.1609/aaaiss.v4i1.31798","","Retrieval-augmented generation (RAG) enhances large language models (LLMs) by incorporating external data sources beyond their training sets and querying predefined knowledge bases to generate accurate, context-rich responses. Most RAG implementations use vector similarity searches, but the effectiveness of this approach and the representation of knowledge bases remain underexplored. Emerging research suggests knowledge graphs as a promising solution. Therefore, this paper presents StructuGraphRAG, which leverages document structures to inform the extraction process and constructs knowledge graphs to enhance RAG for social science research, specifically using NSDUH datasets. Our method parses document structures to extract entities and relationships, constructing comprehensive and relevant knowledge graphs. Experimental results show that StructuGraphRAG outperforms traditional RAG methods in accuracy, comprehensiveness, and contextual relevance. This approach provides a robust tool for social science researchers, facilitating precise analysis of social determinants of health and justice, and underscores the potential of structured document-informed knowledge graph construction in AI and social science research.","This paper presents StructuGraphRAG, a retrieval-augmented generation method that leverages document structures to construct knowledge graphs, enhancing accuracy, comprehensiveness, and contextual relevance for social science research, particularly in analyzing social determinants of health and justice."
"CHORUS: Foundation Models for Unified Data Discovery and Exploration","https://scispace.com/paper/chorus-foundation-models-for-unified-data-discovery-and-1q177z3y","2023","Posted Content","","","10.48550/arxiv.2306.09610","https://scispace.com/pdf/chorus-foundation-models-for-unified-data-discovery-and-1q177z3y.pdf","We explore the application of foundation models to data discovery and exploration tasks. Foundation models are large language models (LLMs) that show promising performance on a range of diverse tasks unrelated to their training. We show that these models are highly applicable to the data discovery and data exploration domain. When carefully used, they have superior capability on three representative tasks: table-class detection, column-type annotation and join-column prediction. On all three tasks, we show that a foundation-model-based approach outperforms the task-specific models and so the state of the art. Further, our approach often surpasses human-expert task performance. This suggests a future direction in which disparate data management tasks can be unified under foundation models. ","This article explore the application of foundation models to data discovery and exploration tasks and show that they have superior capability on three representative tasks: table-class detection, column-type annotation and join-column prediction."
"DocSynthv2: A Practical Autoregressive Modeling for Document Generation","https://scispace.com/paper/docsynthv2-a-practical-autoregressive-modeling-for-document-tsm8bpnnwn","2024","Preprint","","Sanket Biswas
Rajiv Jain
Vlad I. Morariu
Jiuxiang Gu
Puneet Mathur
Curtis Wigington
Tao Sun
Josep Lladós","10.48550/arxiv.2406.08354","https://scispace.compdf/docsynthv2-a-practical-autoregressive-modeling-for-document-tsm8bpnnwn.pdf","While the generation of document layouts has been extensively explored, comprehensive document generation encompassing both layout and content presents a more complex challenge. This paper delves into this advanced domain, proposing a novel approach called DocSynthv2 through the development of a simple yet effective autoregressive structured model. Our model, distinct in its integration of both layout and textual cues, marks a step beyond existing layout-generation approaches. By focusing on the relationship between the structural elements and the textual content within documents, we aim to generate cohesive and contextually relevant documents without any reliance on visual components. Through experimental studies on our curated benchmark for the new task, we demonstrate the ability of our model combining layout and textual information in enhancing the generation quality and relevance of documents, opening new pathways for research in document creation and automated design. Our findings emphasize the effectiveness of autoregressive models in handling complex document generation tasks. ","DocSynthv2 is a novel autoregressive model for document generation that effectively incorporates layout and textual information. It marks a step beyond existing layout-generation approaches by focusing on the relationship between structural elements and textual content. The model generates cohesive and contextually relevant documents without relying on visual components."
"Structured Object Language Modeling (SoLM): Native Structured Objects
  Generation Conforming to Complex Schemas with Self-Supervised Denoising","https://scispace.com/paper/structured-object-language-modeling-solm-native-structured-4ujwtff444kr","2024","Journal Article","","Amir Tavanaei
Kee Kiat Koo
Hayreddin Çeker
Shaobai Jiang
Qi Li
Jiaming Han
Karim Bouyarmane","10.48550/arxiv.2411.19301","https://scispace.compdf/structured-object-language-modeling-solm-native-structured-4ujwtff444kr.pdf","In this paper, we study the problem of generating structured objects that conform to a complex schema, with intricate dependencies between the different components (facets) of the object. The facets of the object (attributes, fields, columns, properties) can be a mix of short, structured, type-constrained facts, or long natural-language descriptions. The object has to be self-consistent between the different facets in the redundant information it carries (relative consistency), while being grounded with respect to world knowledge (absolute consistency). We frame the problem as a Language Modeling problem (Structured Object Language Modeling) and train an LLM to perform the task natively, without requiring instructions or prompt-engineering. We propose a self-supervised denoising method to train the model from an existing dataset of such objects. The input query can be the existing object itself, in which case the model acts as a regenerator, completing, correcting, normalizing the input, or any unstructured blurb to be structured. We show that the self-supervised denoising training provides a strong baseline, and that additional supervised fine-tuning with small amount of human demonstrations leads to further improvement. Experimental results show that the proposed method matches or outperforms prompt-engineered general-purpose state-of-the-art LLMs (Claude 3, Mixtral-8x7B), while being order-of-magnitude more cost-efficient. ","This paper introduces Structured Object Language Modeling (SoLM), a self-supervised method for generating structured objects conforming to complex schemas, leveraging large language models (LLMs) to perform native object generation and denoising with improved efficiency and performance."
"SCRIBES: Web-Scale Script-Based Semi-Structured Data Extraction with Reinforcement Learning","https://scispace.com/paper/scribes-web-scale-script-based-semi-structured-data-0lm9bdrazbpk","2025","Journal Article","","Liu Shicheng
Sun Kai
Fu Lisheng
Chen, Xilun
Zhang Xinyuan
Lin, Zhaojiang
Shao, Rulin
Liu Yue
Kumar, Anuj
Yih, Wen-tau
Dong, Xin Luna","10.48550/arxiv.2510.01832","https://scispace.compdf/scribes-web-scale-script-based-semi-structured-data-0lm9bdrazbpk.pdf","Semi-structured content in HTML tables, lists, and infoboxes accounts for a substantial share of factual data on the web, yet the formatting complicates usage, and reliably extracting structured information from them remains challenging. Existing methods either lack generalization or are resource-intensive due to per-page LLM inference. In this paper, we introduce SCRIBES (SCRIpt-Based Semi-Structured Content Extraction at Web-Scale), a novel reinforcement learning framework that leverages layout similarity across webpages within the same site as a reward signal. Instead of processing each page individually, SCRIBES generates reusable extraction scripts that can be applied to groups of structurally similar webpages. Our approach further improves by iteratively training on synthetic annotations from in-the-wild CommonCrawl data. Experiments show that our approach outperforms strong baselines by over 13% in script quality and boosts downstream question answering accuracy by more than 4% for GPT-4o, enabling scalable and resource-efficient web information extraction. ","This paper introduces SCRIBES, a reinforcement learning framework that extracts semi-structured web data by generating reusable scripts for structurally similar webpages, outperforming baselines by 13% in script quality and boosting question answering accuracy by 4%."
"KGLM: Integrating Knowledge Graph Structure in Language Models for Link
  Prediction","https://scispace.com/paper/kglm-integrating-knowledge-graph-structure-in-language-33iu0y79","2022","Posted Content","","","10.48550/arxiv.2211.02744","http://arxiv.org/pdf/2211.02744","The ability of knowledge graphs to represent complex relationships at scale has led to their adoption for various needs including knowledge representation, question-answering, and recommendation systems. Knowledge graphs are often incomplete in the information they represent, necessitating the need for knowledge graph completion tasks. Pre-trained and fine-tuned language models have shown promise in these tasks although these models ignore the intrinsic information encoded in the knowledge graph, namely the entity and relation types. In this work, we propose the Knowledge Graph Language Model (KGLM) architecture, where we introduce a new entity/relation embedding layer that learns to differentiate distinctive entity and relation types, therefore allowing the model to learn the structure of the knowledge graph. In this work, we show that further pre-training the language models with this additional embedding layer using the triples extracted from the knowledge graph, followed by the standard fine-tuning phase sets a new state-of-the-art performance for the link prediction task on the benchmark datasets. ","The authors propose the Knowledge Graph Language Model (KGLM) architecture, which introduces a new entity/relation embedding layer that learns to differentiate distinctive entity and relation types, therefore allowing the model to learn the structure of the knowledge graph."
"LLMCDSR: Enhancing Cross-Domain Sequential Recommendation with Large Language Models","https://scispace.com/paper/llmcdsr-enhancing-cross-domain-sequential-recommendation-xfktx6o7ueur","","","","Haoran Xin
Ying Sun
Chao Wang
Hui Xiong","10.1145/3715099","","Cross-Domain Sequential Recommendation (CDSR) aims to predict users’ preferences based on historical sequential interactions across multiple domains. Existing works focus on the overlapped users who interact in multiple domains to capture the cross-domain correlations. These methods often underperform in practical scenarios featuring both overlapped and non-overlapped users due to the limited cross-domain interactions and knowledge transfer misalignment for non-overlapped users. To address this, we leverage Large Language Models (LLMs) to facilitate CDSR by fully exploiting single-domain interactions. However, LLMs exhibit inherent limitations in handling extensive item repositories and sequential collaborative signals. Moreover, the generation reliability is compromised by the hallucination problem, potentially causing noisy and unstable outputs. To this end, we propose a novel LLMCDSR framework, which employs LLMs to predict unobserved cross-domain interactions, termed pseudo items, within single-domain interactions. Specifically, we first prompt LLMs to execute the Candidate-Free Cross-Domain Interaction Generation task. Then, we devise a Collaborative-Textual Contrastive Pre-Training strategy, learning to infuse collaborative information into textual features. Afterwards, we present a novel Relevance-Aware Meta Recall Network (RMRN) to selectively identify and retrieve high-quality pseudo items from the dataset, where the parameters are optimized in a meta-learning manner. Finally, extensive experiments on two public datasets validate the effectiveness of LLMCDSR in enhancing CDSR.","This paper proposes LLMCDSR, a novel framework that leverages Large Language Models to enhance Cross-Domain Sequential Recommendation by predicting pseudo items and infusing collaborative information into textual features, improving performance on both overlapped and non-overlapped users."
"LlmRe: A zero-shot entity relation extraction method based on the large language model","https://scispace.com/paper/llmre-a-zero-shot-entity-relation-extraction-method-based-on-56gs7q7p37","2023","Journal Article","","Wei Zhao
Qinghui Chen
Junling You","10.1145/3650400.3650478","","Entity relation extraction aims to extract knowledge triples from unstructured or semi-structured text data and can be applied to various fields, including medicine, finance knowledge graph construction and intelligent question-answering. Traditional entity relation extraction requires a large amount of labeled data, consumes a lot of labor and time, and the trained model lacks generalization ability, which is difficult to migrate to other fields. Zero-shot entity relation extraction relieves the dependence on labeled data in traditional method. Based on unlabeled text data, zero-shot entity relation extraction has strong domain adaptability, which is a very challenging and practical task. Recent work on large language models shows that large models can effectively complete downstream tasks through natural language instructions and have good generalization ability. Inspired by this, we explore the use of large models for information extraction. Due to the randomness of large language model generation, we introduce in-context learning in entity relation extraction task to guide large language model to output data in a specified format to help obtain structured data. At the same time, we propose a three-stage extraction framework for decomposing entity relation extraction tasks, and each stage is conducted in the form of question and answer to reduce the complexity of extraction. We evaluated the knowledge triples extraction performance of the model on three self-built test datasets in different fields, and the experimental result showed that our proposed method achieved impressive performance in the zero-shot entity relation extraction task, surpassing the comparison model on multiple metrics, proving the effectiveness and domain adaptability of the proposed method.","Zero-shot entity relation extraction based on large language models is a novel method that extracts knowledge triples from text data without requiring labeled data. The method utilizes large language models and in-context learning to achieve impressive performance and domain adaptability."
"Consistency Guided Knowledge Retrieval and Denoising in LLMs for Zero-shot Document-level Relation Triplet Extraction","https://scispace.com/paper/consistency-guided-knowledge-retrieval-and-denoising-in-llms-2xtow729xp","2024","Journal Article","arXiv.org","Qi Sun
Kun Huang
Xiaocui Yang
Rong Tong
Kun Zhang
Soujanya Poria","10.48550/arxiv.2401.13598","","Document-level Relation Triplet Extraction (DocRTE) is a fundamental task in information systems that aims to simultaneously extract entities with semantic relations from a document. Existing methods heavily rely on a substantial amount of fully labeled data. However, collecting and annotating data for newly emerging relations is time-consuming and labor-intensive. Recent advanced Large Language Models (LLMs), such as ChatGPT and LLaMA, exhibit impressive long-text generation capabilities, inspiring us to explore an alternative approach for obtaining auto-labeled documents with new relations. In this paper, we propose a Zero-shot Document-level Relation Triplet Extraction (ZeroDocRTE) framework, which generates labeled data by retrieval and denoising knowledge from LLMs, called GenRDK. Specifically, we propose a chain-of-retrieval prompt to guide ChatGPT to generate labeled long-text data step by step. To improve the quality of synthetic data, we propose a denoising strategy based on the consistency of cross-document knowledge. Leveraging our denoised synthetic data, we proceed to fine-tune the LLaMA2-13B-Chat for extracting document-level relation triplets. We perform experiments for both zero-shot document-level relation and triplet extraction on two public datasets. The experimental results illustrate that our GenRDK framework outperforms strong baselines.","A Zero-shot Document-level Relation Triplet Extraction framework, which generates labeled data by retrieval and denoising knowledge from LLMs, called GenRDK is proposed, and a chain-of-retrieval prompt to guide ChatGPT to generate labeled long-text data step by step is proposed."
"Open-Domain Hierarchical Event Schema Induction by Incremental Prompting and Verification","https://scispace.com/paper/open-domain-hierarchical-event-schema-induction-by-1cydmxu9of","2023","Journal Article","","Sha Li
Ruining Zhao
Manling Li
Heng Ji
Chris Callison-Burch
Jiawei Han","10.18653/v1/2023.acl-long.312","https://scispace.compdf/open-domain-hierarchical-event-schema-induction-by-1cydmxu9of.pdf","Event schemas are a form of world knowledge about the typical progression of events.Recent methods for event schema induction use information extraction systems to construct a large number of event graph instances from documents, and then learn to generalize the schema from such instances.In contrast, we propose to treat event schemas as a form of commonsense knowledge that can be derived from large language models (LLMs).This new paradigm greatly simplifies the schema induction process and allows us to handle both hierarchical relations and temporal relations between events in a straightforward way.Since event schemas have complex graph structures, we design an incremental prompting and verification method INCSCHEMA to break down the construction of a complex event graph into three stages: event skeleton construction, event expansion, and event-event relation verification.Compared to directly using LLMs to generate a linearized graph, INCSCHEMA can generate large and complex schemas with 7.2% F1 improvement in temporal relations and 31.0%F1 improvement in hierarchical relations.In addition, compared to the previous state-of-the-art closed-domain schema induction model, human assessors were able to cover ∼10% more events when translating the schemas into coherent stories and rated our schemas 1.3 points higher (on a 5-point scale) in terms of readability. 1 Relation Allen's base relations e1 starts before e2? e1 ends before e2? e1 duration longer than e2? e1 ≺ e2 e1 precedes e2, e1 meets e2 Yes Yes -e1 ≻ e2 e1 is preceded by e2, e1 is met by e2 No No -e1 ⊂ e2 e1 starts e2, e1 during e2, e1 finishes e2 No Yes No e1 ⊃ e2 e1 is started by e2, e1 contains e2, e1 is finished by e2 Yes No Yes e1 ∥ e2 e1 overlaps with e2, e1 is equal to e2 Yes No No e1 ∥ e2 e1 is overlapped by e2 No Yes Yes ","Open-domain hierarchical event schema induction using incremental prompting and verification (IncSCHEMA) simplifies the process of learning event schemas from documents, handling complex graph structures, and improving the quality of generated schemas."
"Exploring Large Language Models’ Ability to Describe Entity-Relationship Schema-Based Conceptual Data Models","https://scispace.com/paper/exploring-large-language-models-ability-to-describe-entity-bb6hguk2zkac","2025","Journal Article","Information","Andrea Avignone
Alessia Tierno
Alessandro Fiori
Silvia Chiusano","10.3390/info16050368","","In the field of databases, Large Language Models (LLMs) have recently been studied for generating SQL queries from textual descriptions, while their use for conceptual or logical data modeling remains less explored. The conceptual design of relational databases commonly relies on the entity-relationship (ER) data model, where translation rules enable mapping an ER schema into corresponding relational tables with their constraints. Our study investigates the capability of LLMs to describe in natural language a database conceptual data model based on the ER schema. Whether for documentation, onboarding, or communication with non-technical stakeholders, LLMs can significantly improve the process of explaining the ER schema by generating accurate descriptions about how the components interact as well as the represented information. To guide the LLM with challenging constructs, specific hints are defined to provide an enriched ER schema. Different LLMs have been explored (ChatGPT 3.5 and 4, Llama2, Gemini, Mistral 7B) and different metrics (F1 score, ROUGE, perplexity) are used to assess the quality of the generated descriptions and compare the different LLMs. ","This study explores Large Language Models' ability to describe entity-relationship schema-based conceptual data models, assessing their accuracy and quality using various metrics, to improve documentation, onboarding, and communication with non-technical stakeholders in database conceptual modeling."
"Magneto: Combining Small and Large Language Models for Schema Matching","https://scispace.com/paper/magneto-combining-small-and-large-language-models-for-schema-3wrb1wb9v4pt","2024","Journal Article","","Yurong Liu
Eduardo H. M. Pena
Aécio Santos
EX Wu
Juliana Freire","10.48550/arxiv.2412.08194","https://scispace.compdf/magneto-combining-small-and-large-language-models-for-schema-3wrb1wb9v4pt.pdf","Recent advances in language models opened new opportunities to address complex schema matching tasks. Schema matching approaches have been proposed that demonstrate the usefulness of language models, but they have also uncovered important limitations: Small language models (SLMs) require training data (which can be both expensive and challenging to obtain), and large language models (LLMs) often incur high computational costs and must deal with constraints imposed by context windows. We present Magneto, a cost-effective and accurate solution for schema matching that combines the advantages of SLMs and LLMs to address their limitations. By structuring the schema matching pipeline in two phases, retrieval and reranking, Magneto can use computationally efficient SLM-based strategies to derive candidate matches which can then be reranked by LLMs, thus making it possible to reduce runtime without compromising matching accuracy. We propose a self-supervised approach to fine-tune SLMs which uses LLMs to generate syntactically diverse training data, and prompting strategies that are effective for reranking. We also introduce a new benchmark, developed in collaboration with domain experts, which includes real biomedical datasets and presents new challenges to schema matching methods. Through a detailed experimental evaluation, using both our new and existing benchmarks, we show that Magneto is scalable and attains high accuracy for datasets from different domains. ","Magneto combines small and large language models for cost-effective schema matching, leveraging SLMs for efficient retrieval and LLMs for reranking, and proposes a self-supervised approach to fine-tune SLMs and effective prompting strategies for reranking."
"TnT-LLM: Text Mining at Scale with Large Language Models","https://scispace.com/paper/tnt-llm-text-mining-at-scale-with-large-language-models-6hyk85b8yftz","2024","Journal Article","","Mengting Wan
Tara Safavi
Sujay Kumar Jauhar
Yujin Kim
Scott Counts
Jon Neville
Siddharth Suri
Chirag Shah
Ryen W. White
Longqi Yang
Reid Andersen
Georg Buscher
Divya Upadhyaya Joshi
Nagu Rangan","10.1145/3637528.3671647","","Transforming unstructured text into structured and meaningful forms, organized by useful category labels, is a fundamental step in text mining for downstream analysis and application. However, most existing methods for producing label taxonomies and building text-based label classifiers still rely heavily on domain expertise and manual curation, making the process expensive and time-consuming. This is particularly challenging when the label space is under-specified and large-scale data annotations are unavailable. In this paper, we address these challenges with Large Language Models (LLMs), whose prompt-based interface facilitates the induction and use of large-scale pseudo labels. We propose TnT-LLM, a two-phase framework that employs LLMs to automate the process of end-to-end label generation and assignment with minimal human effort for any given use-case. In the first phase, we introduce a zero-shot, multi-stage reasoning approach which enables LLMs to produce and refine a label taxonomy iteratively. In the second phase, LLMs are used as data labelers that yield training samples so that lightweight supervised classifiers can be reliably built, deployed, and served at scale. We apply TnT-LLM to the analysis of user intent and conversational domain for Bing Copilot (formerly Bing Chat), an open-domain chat-based search engine. Extensive experiments using both human and automatic evaluation metrics demonstrate that TnT-LLM generates more accurate and relevant label taxonomies when compared against state-of-the-art baselines, and achieves a favorable balance between accuracy and efficiency for classification at scale. ","This paper proposes TnT-LLM, a two-phase framework using Large Language Models to automate text mining, generating accurate and relevant label taxonomies with minimal human effort, outperforming state-of-the-art baselines in accuracy and efficiency for classification at scale."
"LLMs4OL: Large Language Models for Ontology Learning","https://scispace.com/paper/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu","2023","Journal Article","","Hamed Babaei Giglou
Jennifer D'Souza
Sören Auer","10.48550/arxiv.2307.16648","https://scispace.compdf/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu.pdf","We propose the LLMs4OL approach, which utilizes Large Language Models (LLMs) for Ontology Learning (OL). LLMs have shown significant advancements in natural language processing, demonstrating their ability to capture complex language patterns in different knowledge domains. Our LLMs4OL paradigm investigates the following hypothesis: \textit{Can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?} To test this hypothesis, we conduct a comprehensive evaluation using the zero-shot prompting method. We evaluate nine different LLM model families for three main OL tasks: term typing, taxonomy discovery, and extraction of non-taxonomic relations. Additionally, the evaluations encompass diverse genres of ontological knowledge, including lexicosemantic knowledge in WordNet, geographical knowledge in GeoNames, and medical knowledge in UMLS. ","The LLMs4OL paradigm investigates the following hypothesis: can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?"
"TnT-LLM: Text Mining at Scale with Large Language Models","https://scispace.com/paper/tnt-llm-text-mining-at-scale-with-large-language-models-349czx61r1","2024","Journal Article","arXiv.org","Mengting Wan
Tara Safavi
Sujay Kumar Jauhar
Yujin Kim
Scott Counts
Jennifer Neville
Siddharth Suri
Chirag Shah
Ryen W. White
Longqi Yang
Reid Andersen
Georg Buscher
Dhruv Joshi
N.Kasturi Rangan","10.48550/arxiv.2403.12173","https://export.arxiv.org/pdf/2403.12173v1.pdf","Transforming unstructured text into structured and meaningful forms, organized by useful category labels, is a fundamental step in text mining for downstream analysis and application. However, most existing methods for producing label taxonomies and building text-based label classifiers still rely heavily on domain expertise and manual curation, making the process expensive and time-consuming. This is particularly challenging when the label space is under-specified and large-scale data annotations are unavailable. In this paper, we address these challenges with Large Language Models (LLMs), whose prompt-based interface facilitates the induction and use of large-scale pseudo labels. We propose TnT-LLM, a two-phase framework that employs LLMs to automate the process of end-to-end label generation and assignment with minimal human effort for any given use-case. In the first phase, we introduce a zero-shot, multi-stage reasoning approach which enables LLMs to produce and refine a label taxonomy iteratively. In the second phase, LLMs are used as data labelers that yield training samples so that lightweight supervised classifiers can be reliably built, deployed, and served at scale. We apply TnT-LLM to the analysis of user intent and conversational domain for Bing Copilot (formerly Bing Chat), an open-domain chat-based search engine. Extensive experiments using both human and automatic evaluation metrics demonstrate that TnT-LLM generates more accurate and relevant label taxonomies when compared against state-of-the-art baselines, and achieves a favorable balance between accuracy and efficiency for classification at scale. We also share our practical experiences and insights on the challenges and opportunities of using LLMs for large-scale text mining in real-world applications.","TnT-LLM automates label generation and assignment using LLMs to produce accurate and relevant label taxonomies for text mining at scale."
