"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Ontology-Enhanced Knowledge Graph Completion using Large Language Models","https://scispace.com/paper/ontology-enhanced-knowledge-graph-completion-using-large-5z5iwtb6f491","2025","Journal Article","","Guo Wenbin
Wang Xin
Chen, Jiaoyan
Li Zhao
Chen, Zirui","10.48550/arxiv.2507.20643","","Large Language Models (LLMs) have been extensively adopted in Knowledge Graph Completion (KGC), showcasing significant research advancements. However, as black-box models driven by deep neural architectures, current LLM-based KGC methods rely on implicit knowledge representation with parallel propagation of erroneous knowledge, thereby hindering their ability to produce conclusive and decisive reasoning outcomes. We aim to integrate neural-perceptual structural information with ontological knowledge, leveraging the powerful capabilities of LLMs to achieve a deeper understanding of the intrinsic logic of the knowledge. We propose an ontology enhanced KGC method using LLMs -- OL-KGC. It first leverages neural perceptual mechanisms to effectively embed structural information into the textual space, and then uses an automated extraction algorithm to retrieve ontological knowledge from the knowledge graphs (KGs) that needs to be completed, which is further transformed into a textual format comprehensible to LLMs for providing logic guidance. We conducted extensive experiments on three widely-used benchmarks -- FB15K-237, UMLS and WN18RR. The experimental results demonstrate that OL-KGC significantly outperforms existing mainstream KGC methods across multiple evaluation metrics, achieving state-of-the-art performance. ",""
"Extract, Define, Canonicalize: An LLM-based Framework for Knowledge Graph Construction","https://scispace.com/paper/extract-define-canonicalize-an-llm-based-framework-for-1hwxr7dbc2","2024","Journal Article","arXiv.org","Bowen Zhang
Harold Soh","10.48550/arxiv.2404.03868","https://scispace.compdf/extract-define-canonicalize-an-llm-based-framework-for-1hwxr7dbc2.pdf","In this work, we are interested in automated methods for knowledge graph creation (KGC) from input text. Progress on large language models (LLMs) has prompted a series of recent works applying them to KGC, e.g., via zero/few-shot prompting. Despite successes on small domain-specific datasets, these models face difficulties scaling up to text common in many real-world applications. A principal issue is that in prior methods, the KG schema has to be included in the LLM prompt to generate valid triplets; larger and more complex schema easily exceed the LLMs' context window length. To address this problem, we propose a three-phase framework named Extract-Define-Canonicalize (EDC): open information extraction followed by schema definition and post-hoc canonicalization. EDC is flexible in that it can be applied to settings where a pre-defined target schema is available and when it is not; in the latter case, it constructs a schema automatically and applies self-canonicalization. To further improve performance, we introduce a trained component that retrieves schema elements relevant to the input text; this improves the LLMs' extraction performance in a retrieval-augmented generation-like manner. We demonstrate on three KGC benchmarks that EDC is able to extract high-quality triplets without any parameter tuning and with significantly larger schemas compared to prior works.","An LLM-based framework for knowledge graph construction (KGC) that extracts high-quality triplets without parameter tuning and handles large schemas."
"On the Use of Large Language Models to Generate Capability Ontologies","https://scispace.com/paper/on-the-use-of-large-language-models-to-generate-capability-3qt9pbelgh","2024","Preprint","","Luis Miguel Vieira da Silva
Aljosha Köcher
Felix Gehlhoff
Alexander Fay","10.48550/arxiv.2404.17524","https://scispace.compdf/on-the-use-of-large-language-models-to-generate-capability-3qt9pbelgh.pdf","Capability ontologies are increasingly used to model functionalities of systems or machines. The creation of such ontological models with all properties and constraints of capabilities is very complex and can only be done by ontology experts. However, Large Language Models (LLMs) have shown that they can generate machine-interpretable models from natural language text input and thus support engineers / ontology experts. Therefore, this paper investigates how LLMs can be used to create capability ontologies. We present a study with a series of experiments in which capabilities with varying complexities are generated using different prompting techniques and with different LLMs. Errors in the generated ontologies are recorded and compared. To analyze the quality of the generated ontologies, a semi-automated approach based on RDF syntax checking, OWL reasoning, and SHACL constraints is used. The results of this study are very promising because even for complex capabilities, the generated ontologies are almost free of errors. ","Large Language Models can generate capability ontologies with minimal errors, supporting engineers and ontology experts."
"Large language models as oracles for instantiating ontologies with domain-specific knowledge","https://scispace.com/paper/large-language-models-as-oracles-for-instantiating-2ufnntywjc","2024","Journal Article","arXiv.org","Giovanni Ciatto
Andrea Agiollo
Matteo Magnini
Andrea Omicini","10.48550/arxiv.2404.04108","","Background. Endowing intelligent systems with semantic data commonly requires designing and instantiating ontologies with domain-specific knowledge. Especially in the early phases, those activities are typically performed manually by human experts possibly leveraging on their own experience. The resulting process is therefore time-consuming, error-prone, and often biased by the personal background of the ontology designer. Objective. To mitigate that issue, we propose a novel domain-independent approach to automatically instantiate ontologies with domain-specific knowledge, by leveraging on large language models (LLMs) as oracles. Method. Starting from (i) an initial schema composed by inter-related classes andproperties and (ii) a set of query templates, our method queries the LLM multiple times, and generates instances for both classes and properties from its replies. Thus, the ontology is automatically filled with domain-specific knowledge, compliant to the initial schema. As a result, the ontology is quickly and automatically enriched with manifold instances, which experts may consider to keep, adjust, discard, or complement according to their own needs and expertise. Contribution. We formalise our method in general way and instantiate it over various LLMs, as well as on a concrete case study. We report experiments rooted in the nutritional domain where an ontology of food meals and their ingredients is semi-automatically instantiated from scratch, starting from a categorisation of meals and their relationships. There, we analyse the quality of the generated ontologies and compare ontologies attained by exploiting different LLMs. Finally, we provide a SWOT analysis of the proposed method.","Large language models can be used to instantiate ontologies with domain-specific knowledge by querying them with specific templates and generating instances from their replies."
"Large Language Models for JSON Schema Discovery","https://scispace.com/paper/large-language-models-for-json-schema-discovery-4u0ce42x02","2024","Journal Article","","Michael J. Mior","10.48550/arxiv.2407.03286","https://scispace.compdf/large-language-models-for-json-schema-discovery-4u0ce42x02.pdf","Semi-structured data formats such as JSON have proved to be useful data models for applications that require flexibility in the format of data stored. However, JSON data often come without the schemas that are typically available with relational data. This has resulted in a number of tools for discovering schemas from a collection of data. Although such tools can be useful, existing approaches focus on the syntax of documents and ignore semantic information. In this work, we explore the automatic addition of meaningful semantic information to discovered schemas similar to information that is added by human schema authors. We leverage large language models and a corpus of manually authored JSON Schema documents to generate natural language descriptions of schema elements, meaningful names for reusable definitions, and identify which discovered properties are most useful and which can be considered ""noise"". Our approach performs well on existing metrics for text generation that have been previously shown to correlate well with human judgement. ","This study leverages large language models to automatically add semantic information to discovered JSON schemas, generating natural language descriptions, meaningful names, and identifying useful properties, outperforming existing metrics for text generation."
"LABKAG at LLMs4OL 2025 Tasks A and C: Context-Rich Prompting for Ontology Construction","https://scispace.com/paper/labkag-at-llms4ol-2025-tasks-a-and-c-context-rich-prompting-ohzor206hxmh","2025","Proceedings Article","Open conference proceedings","Xinyi Zhao
Kevin Drake
Yuya Sasaki
Hidetaka Hando
Xinyi Zhao
Kevin Drake
Yuya Sasaki
Hidetaka Hando","10.52825/ocp.v6i.2891","https://scispace.compdf/labkag-at-llms4ol-2025-tasks-a-and-c-context-rich-prompting-ohzor206hxmh.pdf","This paper presents LABKAG's submission to the LLMs4OL 2025 Challenge, focusing on ontology construction from domain-specific text using large language models (LLMs). Our core methodology prioritizes prompt design over fine-tuning or external knowledge, demonstrating its effectiveness in generating structured knowledge. For Task A (Text2Onto: extracting ontological terms and types), we utilized a locally deployed Qwen3-8B model, while for Task C (Taxonomy Discovery: identifying taxonomic hierarchies), we evaluated the performance of GPT-4o-mini and Gemini 2.5 Pro. Our experiments consistently show that incorporating in-domain examples and providing richer context within prompts significantly enhances performance. These results confirm that well-engineered prompts enable LLMs to effectively extract entities and their hierarchical relationships, offering a lightweight, adaptable, and generalizable approach to structured knowledge extraction. ","This paper presents LABKAG's LLMs4OL 2025 Challenge submission, demonstrating the effectiveness of context-rich prompting for ontology construction using large language models, with experiments showing improved performance with in-domain examples and richer context within prompts."
"Generate Event Schemas from Multimodal Corpus","https://scispace.com/paper/generate-event-schemas-from-multimodal-corpus-2wgwrfufsb","2024","Journal Article","","Keyu Yan
Wei Liu","10.1109/ainit61980.2024.10581558","","Event schemas are conceptualized and structured knowledge organizations that generalize schemas in a class of events. The core issue in event schema research is how to generate high-quality and comprehensive event schemas automatically. Existing methods focus on generating event schema from the textual corpus and fail to exploit the complementary advantages of multimodal information effectively. Therefore, this paper proposes a method to generate event schemas from a multimodal corpus of images and text. It utilizes the ability of a multimodal large language model to generate text from images to supplement additional event information and then uses the in-context learning of large language models to generate conceptualized and structured event schemas. Experimental results show that the proposed method can generate more comprehensive event schemas and improve the knowledge of missing event schemas in the visual modality.","Experimental results show that the proposed method can generate more comprehensive event schemas and improve the knowledge of missing event schemas in the visual modality."
"LLMs4OL 2025 Overview: The 2nd Large Language Models for Ontology Learning Challenge","https://scispace.com/paper/llms4ol-2025-overview-the-2nd-large-language-models-for-obpd0dlo5kx8","2025","Proceedings Article","Open conference proceedings","Hamed Babaei Giglou
Jennifer D’Souza
Nandana Mihindukulasooriya
Sören Auer
Hamed Babaei Giglou
Jennifer D’Souza
Nandana Mihindukulasooriya
Sören Auer","10.52825/ocp.v6i.2913","https://scispace.compdf/llms4ol-2025-overview-the-2nd-large-language-models-for-obpd0dlo5kx8.pdf","We present the results of the 2nd LLMs4OL 2025 Challenge, a shared task designed to evaluate the effectiveness of large language models (LLMs) for ontology learning. The challenge attracted a diverse set of participants who leveraged a broad spectrum of models, including general-purpose LLMs, domain-specific models, and embedding-based systems. Submissions covered multiple subtasks such as Text2Onto, term typing, taxonomy discovery, and non-taxonomic relationship extractions. The results highlight that hybrid pipelines integrating commercial LLMs with domain-tuned embeddings and fine-tuning approaches achieved the strongest overall performance, while specialized domain models improved results in biomedical and technical datasets. Key insights include the importance of prompt engineering, retrieval-augmented generation (RAG), and ensemble learning. This paper presents the second benchmark of LLM-driven ontology learning, serving as an overview of the participants’ contributions to the challenge. Building on this, this overview presents findings, highlights emerging strategies, and offers practical insights for researchers and practitioners seeking to align unstructured language with structured knowledge. ","The 2nd LLMs4OL 2025 Challenge evaluates large language models for ontology learning, with hybrid pipelines and specialized domain models achieving top performance, highlighting the importance of prompt engineering, RAG, and ensemble learning in ontology learning."
"Towards Scalable Schema Mapping using Large Language Models","https://scispace.com/paper/towards-scalable-schema-mapping-using-large-language-models-xerbzmw373vs","2025","Journal Article","arXiv.org","Christopher K. Buss
Mahdis Safari
Arash Termehchy
S. Lee
David Maier","10.48550/arxiv.2505.24716","","The growing need to integrate information from many diverse sources poses significant scalability challenges for data integration systems. These systems often rely on manually written schema mappings, which are complex and costly to maintain. While recent advances suggest that large language models (LLMs) can assist in automating schema mapping, key challenges remain. We motivate future research in schema mapping generation by highlighting key challenges, presenting a competitive bidirectional schema matching pipeline, and exploring the limitations of current methods for generating more complex mappings.","Large language models can aid in automating schema mapping, but scalability challenges persist; a competitive bidirectional schema matching pipeline is proposed to address these challenges and limitations in generating complex mappings for data integration systems."
"Do LLMs Really Adapt to Domains? An Ontology Learning Perspective","https://scispace.com/paper/do-llms-really-adapt-to-domains-an-ontology-learning-3nfyrtq0w4fn","2024","Journal Article","","Huu Tan Mai
Cuong Xuan Chu
Heiko Paulheim","10.48550/arxiv.2407.19998","https://scispace.compdf/do-llms-really-adapt-to-domains-an-ontology-learning-3nfyrtq0w4fn.pdf","Large Language Models (LLMs) have demonstrated unprecedented prowess across various natural language processing tasks in various application domains. Recent studies show that LLMs can be leveraged to perform lexical semantic tasks, such as Knowledge Base Completion (KBC) or Ontology Learning (OL). However, it has not effectively been verified whether their success is due to their ability to reason over unstructured or semi-structured data, or their effective learning of linguistic patterns and senses alone. This unresolved question is particularly crucial when dealing with domain-specific data, where the lexical senses and their meaning can completely differ from what a LLM has learned during its training stage. This paper investigates the following question: Do LLMs really adapt to domains and remain consistent in the extraction of structured knowledge, or do they only learn lexical senses instead of reasoning? To answer this question and, we devise a controlled experiment setup that uses WordNet to synthesize parallel corpora, with English and gibberish terms. We examine the differences in the outputs of LLMs for each corpus in two OL tasks: relation extraction and taxonomy discovery. Empirical results show that, while adapting to the gibberish corpora, off-the-shelf LLMs do not consistently reason over semantic relationships between concepts, and instead leverage senses and their frame. However, fine-tuning improves the performance of LLMs on lexical semantic tasks even when the domain-specific terms are arbitrary and unseen during pre-training, hinting at the applicability of pre-trained LLMs for OL. ","This study investigates whether Large Language Models (LLMs) adapt to domains and reason over semantic relationships, or rely on learned linguistic patterns and senses. Empirical results show that fine-tuning improves LLMs' performance on lexical semantic tasks, but off-the-shelf models struggle with domain adaptation."
"Zero-Shot On-the-Fly Event Schema Induction","https://scispace.com/paper/zero-shot-on-the-fly-event-schema-induction-542u22gt2v","2023","Journal Article","","Rotem Dror
Haoyu Wang
Dan Roth","10.18653/v1/2023.findings-eacl.53","https://scispace.compdf/zero-shot-on-the-fly-event-schema-induction-542u22gt2v.pdf","What are the events involved in a pandemic outbreak? What steps should be taken when planning a wedding? The answers to these questions can be found by collecting many documents on the complex event of interest, extracting relevant information, and analyzing it. We present a new approach in which large language models are utilized to generate source documents that allow predicting, given a high-level event definition, the specific events, arguments, and relations between them to construct a schema that describes the complex event in its entirety.Using our model, complete schemas on any topic can be generated on-the-fly without any manual data collection, i.e., in a zero-shot manner. Moreover, we develop efficient methods to extract pertinent information from texts and demonstrate in a series of experiments that these schemas are considered to be more complete than human-curated ones in the majority of examined scenarios. Finally, we show that this framework is comparable in performance with previous supervised schema induction methods that rely on collecting real texts and even reaching the best score in the prediction task. ","A novel zero-shot on-the-fly event schema induction framework is presented, generating complete event schemas from high-level event definitions without manual data collection."
"Effective and Efficient Schema-aware Information Extraction Using On-Device Large Language Models","https://scispace.com/paper/effective-and-efficient-schema-aware-information-extraction-me3hysxcla3u","2025","Journal Article","","Wen, Zhihao
Liang Sheng
Wu Yaxiong
Zhang Yong-yue
Liu Yong","10.48550/arxiv.2505.14992","https://scispace.compdf/effective-and-efficient-schema-aware-information-extraction-me3hysxcla3u.pdf","Information extraction (IE) plays a crucial role in natural language processing (NLP) by converting unstructured text into structured knowledge. Deploying computationally intensive large language models (LLMs) on resource-constrained devices for information extraction is challenging, particularly due to issues like hallucinations, limited context length, and high latency-especially when handling diverse extraction schemas. To address these challenges, we propose a two-stage information extraction approach adapted for on-device LLMs, called Dual-LoRA with Incremental Schema Caching (DLISC), which enhances both schema identification and schema-aware extraction in terms of effectiveness and efficiency. In particular, DLISC adopts an Identification LoRA module for retrieving the most relevant schemas to a given query, and an Extraction LoRA module for performing information extraction based on the previously selected schemas. To accelerate extraction inference, Incremental Schema Caching is incorporated to reduce redundant computation, substantially improving efficiency. Extensive experiments across multiple information extraction datasets demonstrate notable improvements in both effectiveness and efficiency. ","Researchers propose DLISC, a two-stage approach for on-device large language models to efficiently extract structured knowledge from unstructured text, addressing challenges like hallucinations and high latency, and achieving notable improvements in effectiveness and efficiency."
"Zero-Shot On-the-Fly Event Schema Induction","https://scispace.com/paper/zero-shot-on-the-fly-event-schema-induction-9v9r29me","2022","Journal Article","Findings","Rotem Dror
Haoyu Wang
Dan Roth","10.48550/arXiv.2210.06254","https://scispace.compdf/zero-shot-on-the-fly-event-schema-induction-9v9r29me.pdf","What are the events involved in a pandemic outbreak? What steps should be taken when planning a wedding? The answers to these questions can be found by collecting many documents on the complex event of interest, extracting relevant information, and analyzing it. We present a new approach in which large language models are utilized to generate source documents that allow predicting, given a high-level event definition, the specific events, arguments, and relations between them to construct a schema that describes the complex event in its entirety.Using our model, complete schemas on any topic can be generated on-the-fly without any manual data collection, i.e., in a zero-shot manner. Moreover, we develop efficient methods to extract pertinent information from texts and demonstrate in a series of experiments that these schemas are considered to be more complete than human-curated ones in the majority of examined scenarios. Finally, we show that this framework is comparable in performance with previous supervised schema induction methods that rely on collecting real texts and even reaching the best score in the prediction task.","A new approach in which large language models are utilized to construct a schema that describes the com- 012 plex event in its entirety, and it is shown that this framework is comparable in performance with previous supervised schema induction methods."
"LLM-based Triplet Extraction for Automated Ontology Generation in Software Engineering Standards","https://scispace.com/paper/llm-based-triplet-extraction-for-automated-ontology-xdb7n6plpw45","2025","Journal Article","","","10.48550/arxiv.2509.00140","","Ontologies have supported knowledge representation and whitebox reasoning for decades; thus, the automated ontology generation (AOG) plays a crucial role in scaling their use. Software engineering standards (SES) consist of long, unstructured text (with high noise) and paragraphs with domain-specific terms. In this setting, relation triple extraction (RTE), together with term extraction, constitutes the first stage toward AOG. This work proposes an open-source large language model (LLM)-assisted approach to RTE for SES. Instead of solely relying on prompt-engineering-based methods, this study promotes the use of LLMs as an aid in constructing ontologies and explores an effective AOG workflow that includes document segmentation, candidate term mining, LLM-based relation inference, term normalization, and cross-section alignment. Golden-standard benchmarks at three granularities are constructed and used to evaluate the ontology generated from the study. The results show that it is comparable and potentially superior to the OpenIE method of triple extraction. ",""
"Ontology engineering with Large Language Models","https://scispace.com/paper/ontology-engineering-with-large-language-models-3ix5dxd5ww","2023","Journal Article","arXiv.org","Patricia Mateiu
Adrian Groza","10.48550/arxiv.2307.16699","https://scispace.compdf/ontology-engineering-with-large-language-models-3ix5dxd5ww.pdf","We tackle the task of enriching ontologies by automatically translating natural language (NL) into Description Logic (DL). Since Large Language Models (LLMs) are the best tools for translations, we fine-tuned a GPT-3 model to convert NL into OWL Functional Syntax. For fine-tuning, we designed pairs of sentences in NL and the corresponding translations. This training pairs cover various aspects from ontology engineering: instances, class subsumption, domain and range of relations, object properties relationships, disjoint classes, complements, or cardinality restrictions. The resulted axioms are used to enrich an ontology, in a human supervised manner. The developed tool is publicly provided as a Protégé plugin.","A GPT-3 model is fine-tuned to convert Natural Language sentences into OWL Functional Syntax and the resulted axioms are used to enrich an ontology, in a human supervised manner."
"Harvesting Event Schemas from Large Language Models","https://scispace.com/paper/harvesting-event-schemas-from-large-language-models-2gj96xrp","2023","Journal Article","arXiv.org","Jialong Tang
Hongyu Lin
Zhuoqun Li
Yaojie Lu
Xianpei Han
Le Sun","10.48550/arXiv.2305.07280","","Event schema provides a conceptual, structural and formal language to represent events and model the world event knowledge. Unfortunately, it is challenging to automatically induce high-quality and high-coverage event schemas due to the open nature of real-world events, the diversity of event expressions, and the sparsity of event knowledge. In this paper, we propose a new paradigm for event schema induction -- knowledge harvesting from large-scale pre-trained language models, which can effectively resolve the above challenges by discovering, conceptualizing and structuralizing event schemas from PLMs. And an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation. Empirical results show that ESHer can induce high-quality and high-coverage event schemas on varying domains.","In this article , an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation."
"Harvesting Event Schemas from Large Language Models","https://scispace.com/paper/harvesting-event-schemas-from-large-language-models-3mkb89ks","2023","Posted Content","","","10.48550/arxiv.2305.07280","http://arxiv.org/pdf/2305.07280","Event schema provides a conceptual, structural and formal language to represent events and model the world event knowledge. Unfortunately, it is challenging to automatically induce high-quality and high-coverage event schemas due to the open nature of real-world events, the diversity of event expressions, and the sparsity of event knowledge. In this paper, we propose a new paradigm for event schema induction -- knowledge harvesting from large-scale pre-trained language models, which can effectively resolve the above challenges by discovering, conceptualizing and structuralizing event schemas from PLMs. And an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation. Empirical results show that ESHer can induce high-quality and high-coverage event schemas on varying domains. ","In this paper , an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation."
"LLM4Schema.org: Generating Schema.org Markups With Large Language Models","https://scispace.com/paper/llm4schema-org-generating-schema-org-markups-with-large-5c3qell70ze3","2025","Journal Article","Semantic web","Minh Hoang Dang
Thi Hoang Thi Pham
Pascal Molli
Hala Skaf-Molli
Alban Gaignard
Minh Hoang Dang
Thi Hoang Thi Pham
Pascal Molli
Hala Skaf-Molli
Alban Gaignard","10.1177/22104968251382172","","Integrating Schema.org markup into web pages has resulted in the generation of billions of RDF triples. However, around 75% of web pages still lack this critical markup. Large language models (LLMs) present a promising solution by automatically generating the missing Schema.org markup. Despite this potential, there is currently no benchmark to evaluate the markup quality produced by LLMs. This article introduces LLM4Schema.org, an innovative approach for assessing the performance of LLMs in generating Schema.org markup. Unlike traditional methods, LLM4Schema.org does not require a predefined ground truth. Instead, it compares the quality of LLM-generated markup against human-generated markup. Our findings reveal that 40%–50% of the markup produced by GPT-3.5 and GPT-4 is invalid, non-factual, or non-compliant with the Schema.org ontology. These errors underscore the limitations of LLMs in adhering strictly to structured ontologies like Schema.org without additional filtering and validation mechanisms. We demonstrate that specialized LLM-powered agents can effectively identify and eliminate these errors. After applying such filtering for both human and LLM-generated markup, GPT-4 shows notable improvements in quality and outperforms humans. LLM4Schema.org highlights both the potential and the challenges of leveraging LLMs for semantic annotations, emphasizing the critical role of careful curation and validation to achieve reliable results. ","LLM4Schema.org introduces a benchmark to evaluate LLM-generated Schema.org markup quality, revealing 40-50% errors in GPT-3.5 and GPT-4 outputs, but demonstrating improvements with filtering and validation, outperforming humans in some cases."
"LLM-Powered Natural Language Text Processing for Ontology Enrichment","https://scispace.com/paper/llm-powered-natural-language-text-processing-for-ontology-tj8z4jc60x","2024","Journal Article","Applied Sciences","Assel Mukanova
Marek Miłosz
Assem Dauletkaliyeva
Aizhan Nazyrova
Gaziza Yelibayeva
D. Kuzin
Lazzat Kussepova","10.3390/app14135860","","This paper describes a method and technology for processing natural language texts and extracting data from the text that correspond to the semantics of an ontological model. The proposed method is distinguished by the use of a Large Language Model algorithm for text analysis. The extracted data are stored in an intermediate format, after which individuals and properties that reflect the specified semantics are programmatically created in the ontology. The proposed technology is implemented using the example of an ontological model that describes the geographical configuration and administrative–territorial division of Kazakhstan. The proposed method and technology can be applied in any subject areas for which ontological models have been developed. The results of the study can significantly improve the efficiency of using knowledge bases based on semantic networks by converting texts in natural languages into semantically linked data. ","The results of the study can significantly improve the efficiency of using knowledge bases based on semantic networks by converting texts in natural languages into semantically linked data."
"Harvesting Event Schemas from Large Language Models","https://scispace.com/paper/harvesting-event-schemas-from-large-language-models-in2jjz6rwo","2023","Book Chapter","Communications in computer and information science","Jialong Tang
Hongyu Lin
Zhuoqun Li
Ying‐Bing Lu
Xianpei Han
Le Sun","10.1007/978-981-99-7224-1_5","","Event schema provides a conceptual, structural and formal language to represent events and model the world event knowledge. Unfortunately, it is challenging to automatically induce high-quality and high-coverage event schemas due to the open nature of real-world events, the diversity of event expressions, and the sparsity of event knowledge. In this paper, we propose a new paradigm for event schema induction – knowledge harvesting from large-scale pre-trained language models, which can effectively resolve the above challenges by discovering, conceptualizing and structuralizing event schemas from PLMs. And an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation. Empirical results show that ESHer can induce high-quality and high-coverage event schemas on varying domains. ","Event schema induction from large language models is challenging due to the open nature of real-world events and the sparsity of event knowledge. ESHer is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation."
"Structured information extraction from scientific text with large language models","https://scispace.com/paper/structured-information-extraction-from-scientific-text-with-4icu95v9ap","2024","Journal Article","Nature Communications","John Dagdelen
Alexander Dunn
Sanghoon Lee
Nicholas Walker
Andrew S. Rosen
Gerbrand Ceder
Kristin A. Persson
Anubhav Jain","10.1038/s41467-024-45563-x","","Extracting structured knowledge from scientific text remains a challenging task for machine learning models. Here, we present a simple approach to joint named entity recognition and relation extraction and demonstrate how pretrained large language models (GPT-3, Llama-2) can be fine-tuned to extract useful records of complex scientific knowledge. We test three representative tasks in materials chemistry: linking dopants and host materials, cataloging metal-organic frameworks, and general composition/phase/morphology/application information extraction. Records are extracted from single sentences or entire paragraphs, and the output can be returned as simple English sentences or a more structured format such as a list of JSON objects. This approach represents a simple, accessible, and highly flexible route to obtaining large databases of structured specialized scientific knowledge extracted from research papers. ","A simple approach to joint named entity recognition and relation extraction is presented and how pretrained large language models can be fine-tuned to extract useful records of complex scientific knowledge is demonstrated."
"Accelerating Knowledge Graph and Ontology Engineering with Large
  Language Models","https://scispace.com/paper/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh","2024","Journal Article","","Cogan Shimizu
Pascal Hitzler","10.48550/arxiv.2411.09601","https://scispace.compdf/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh.pdf","Large Language Models bear the promise of significant acceleration of key Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, modification, population, alignment, as well as entity disambiguation. We lay out LLM-based Knowledge Graph and Ontology Engineering as a new and coming area of research, and argue that modular approaches to ontologies will be of central importance. ","Large Language Models accelerate Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, and alignment, by enabling efficient entity disambiguation and ontology modification, with modular approaches being a crucial aspect of this emerging research area."
"Procedural Text Mining with Large Language Models","https://scispace.com/paper/procedural-text-mining-with-large-language-models-2sbsa0azaj","2023","Journal Article","","Anisa Rula
Jennifer D’Souza","10.1145/3587259.3627572","","Recent advancements in the field of Natural Language Processing, particularly the development of large-scale language models that are pretrained on vast amounts of knowledge, are creating novel opportunities within the realm of Knowledge Engineering. In this paper, we investigate the usage of large language models (LLMs) in both zero-shot and in-context learning settings to tackle the problem of extracting procedures from unstructured PDF text in an incremental question-answering fashion. In particular, we leverage the current state-of-the-art GPT-4 (Generative Pre-trained Transformer 4) model, accompanied by two variations of in-context learning that involve an ontology with definitions of procedures and steps and a limited number of samples of few-shot learning. The findings highlight both the promise of this approach and the value of the in-context learning customisations. These modifications have the potential to significantly address the challenge of obtaining sufficient training data, a hurdle often encountered in deep learning-based Natural Language Processing techniques for procedure extraction. ","Procedural text mining with large language models using in-context learning for procedure extraction. LLMs are effective in zero-shot and in-context learning settings for procedure extraction from unstructured text."
"Financial Product Ontology Population with Large Language Models","https://scispace.com/paper/financial-product-ontology-population-with-large-language-37fxiqm304zz","2024","Journal Article","","Chanatip Saetia
Jiratha Phruetthiset
Tawunrat Chalothorn
Monchai Lertsutthiwong
Supawat Taerungruang
Pakpoom Buabthong","10.18653/v1/2024.textgraphs-1.4","https://www.aclanthology.org/2024.textgraphs-1.4.pdf","Ontology population, which aims to extract structured data to enrich domain-specific ontologies from unstructured text, typically faces challenges in terms of data scarcity and linguistic complexity, particularly in specialized fields such as retail banking. In this study, we investigate the application of large language models (LLMs) to populate domain-specific ontologies of retail banking products from Thai corporate documents. We compare traditional span-based approaches to LLMs-based generative methods, with different prompting techniques. Our findings reveal that while span-based methods struggle with data scarcity and the complex linguistic structure, LLMs-based generative approaches substantially outperform, achieving a 61.05% F1 score, with the most improvement coming from providing examples in the prompts. This improvement highlights the potential of LLMs for ontology population tasks, offering a scalable and efficient solution for structured information extraction in especially in low-resource language settings.","This study investigates the application of large language models to populate retail banking product ontologies from Thai corporate documents, achieving a 61.05% F1 score with generative approaches outperforming traditional span-based methods in low-resource language settings."
"Procedural Text Mining with Large Language Models","https://scispace.com/paper/procedural-text-mining-with-large-language-models-2q9jmn8jn6","2023","Journal Article","arXiv.org","Anisa Rula
Jennifer D'Souza","10.48550/arxiv.2310.03376","https://scispace.compdf/procedural-text-mining-with-large-language-models-2q9jmn8jn6.pdf","Recent advancements in the field of Natural Language Processing, particularly the development of large-scale language models that are pretrained on vast amounts of knowledge, are creating novel opportunities within the realm of Knowledge Engineering. In this paper, we investigate the usage of large language models (LLMs) in both zero-shot and in-context learning settings to tackle the problem of extracting procedures from unstructured PDF text in an incremental question-answering fashion. In particular, we leverage the current state-of-the-art GPT-4 (Generative Pre-trained Transformer 4) model, accompanied by two variations of in-context learning that involve an ontology with definitions of procedures and steps and a limited number of samples of few-shot learning. The findings highlight both the promise of this approach and the value of the in-context learning customisations. These modifications have the potential to significantly address the challenge of obtaining sufficient training data, a hurdle often encountered in deep learning-based Natural Language Processing techniques for procedure extraction.","This paper investigates the usage of large language models in both zero-shot and in-context learning settings to tackle the problem of extracting procedures from unstructured PDF text in an incremental question-answering fashion using the current state-of-the-art GPT-4 model."
