"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Event Schema Induction with Double Graph Autoencoders","https://scispace.com/paper/event-schema-induction-with-double-graph-autoencoders-1m67m0to","2022","Proceedings Article","Proceedings of the 2022 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","Xiaomeng Jin
Manling Li
Heng Ji","10.18653/v1/2022.naacl-main.147","","Event schema depicts the typical structure of complex events, serving as a scaffolding to effectively analyze, predict, and possibly intervene in the ongoing events. To induce event schemas from historical events, previous work uses an event-by-event scheme, ignoring the global structure of the entire schema graph. We propose a new event schema induction framework using double graph autoencoders, which captures the global dependencies among nodes in event graphs. Specifically, we first extract the event skeleton from an event graph and design a variational directed acyclic graph (DAG) autoencoder to learn its global structure. Then we further fill in the event arguments for the skeleton, and use another Graph Convolutional Network (GCN) based autoencoder to reconstruct entity-entity relations as well as to detect coreferential entities. By performing this two-stage induction decomposition, the model can avoid reconstructing the entire graph in one step, allowing it to focus on learning global structures between events. Experimental results on three event graph datasets demonstrate that our method achieves state-of-the-art performance and induces high-quality event schemas with global consistency.","This work proposes a new event schema induction framework using double graph autoencoders, which captures the global dependencies among nodes in event graphs and induces high-quality event schemas with global consistency."
"RELRaE: LLM-Based Relationship Extraction, Labelling, Refinement, and Evaluation","https://scispace.com/paper/relrae-llm-based-relationship-extraction-labelling-it32yzapzlr9","2025","Journal Article","arXiv.org","George Hannah
Jacopo de Berardinis
Terry R. Payne
Valentina A. M. Tamma
Andrew Mitchell
Ellen Piercy
Ewan Johnson
Andrew Ng
Harry Rostron
Boris Konev","10.48550/arxiv.2507.03829","https://scispace.compdf/relrae-llm-based-relationship-extraction-labelling-it32yzapzlr9.pdf","A large volume of XML data is produced in experiments carried out by robots in laboratories. In order to support the interoperability of data between labs, there is a motivation to translate the XML data into a knowledge graph. A key stage of this process is the enrichment of the XML schema to lay the foundation of an ontology schema. To achieve this, we present the RELRaE framework, a framework that employs large language models in different stages to extract and accurately label the relationships implicitly present in the XML schema. We investigate the capability of LLMs to accurately generate these labels and then evaluate them. Our work demonstrates that LLMs can be effectively used to support the generation of relationship labels in the context of lab automation, and that they can play a valuable role within semi-automatic ontology generation frameworks more generally.","This study presents RELRaE, a framework using large language models to extract, label, and refine relationships in XML data, enabling interoperability between lab automation systems and demonstrating the effectiveness of LLMs in semi-automatic ontology generation."
"LLMs4OL: Large Language Models for Ontology Learning","https://scispace.com/paper/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu","2023","Journal Article","","Hamed Babaei Giglou
Jennifer D'Souza
Sören Auer","10.48550/arxiv.2307.16648","https://scispace.compdf/llms4ol-large-language-models-for-ontology-learning-20cehxzeiu.pdf","We propose the LLMs4OL approach, which utilizes Large Language Models (LLMs) for Ontology Learning (OL). LLMs have shown significant advancements in natural language processing, demonstrating their ability to capture complex language patterns in different knowledge domains. Our LLMs4OL paradigm investigates the following hypothesis: \textit{Can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?} To test this hypothesis, we conduct a comprehensive evaluation using the zero-shot prompting method. We evaluate nine different LLM model families for three main OL tasks: term typing, taxonomy discovery, and extraction of non-taxonomic relations. Additionally, the evaluations encompass diverse genres of ontological knowledge, including lexicosemantic knowledge in WordNet, geographical knowledge in GeoNames, and medical knowledge in UMLS. ","The LLMs4OL paradigm investigates the following hypothesis: can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text?"
"Ontology Text Alignment: Aligning Textual Content to Terminological Axioms","https://scispace.com/paper/ontology-text-alignment-aligning-textual-content-to-48od0e93qykm","2024","Journal Article","Frontiers in artificial intelligence and applications","Jieying Chen
Hang Dong
Jiaoyan Chen
Ian Horrocks","10.3233/faia240639","https://scispace.compdf/ontology-text-alignment-aligning-textual-content-to-48od0e93qykm.pdf","Despite the impressive advancements in Large Language Models (LLMs), their ability to perform reasoning and provide explainable outcomes remains a challenge, underscoring the continued relevance of ontologies in certain areas, particularly due to the reasoning and validation capabilities of ontologies. Ontology modelling and semantic search, due to their inherent complexity, still demand considerable human effort and expertise. Addressing this gap, our paper introduces the problem of ontology text alignment, which involves finding the most relevant axioms with respect to the given reference text. We propose an advanced Retrieval Augmented Generation framework that leverages BERT models and generative LLMs, together with ontology semantic enhancement based on atomic decomposition. Additionally, we have developed benchmarks in geology and biomedical areas. Our evaluation demonstrates the positive impact of our framework. ","This paper introduces ontology text alignment, a framework that leverages BERT and generative LLMs to align textual content with terminological axioms, addressing the gap in ontology modelling and semantic search with improved reasoning and validation capabilities."
"LKD-KGC: Domain-Specific KG Construction via LLM-driven Knowledge Dependency Parsing","https://scispace.com/paper/lkd-kgc-domain-specific-kg-construction-via-llm-driven-za6dii131fva","2025","Journal Article","","Sun Jiaqi
Qian Shiyou
Li, Wei
Qian, Zelin
Yang Dingyu
Cao Jian
Xue Guang-tao","10.48550/arxiv.2505.24163","","Knowledge Graphs (KGs) structure real-world entities and their relationships into triples, enhancing machine reasoning for various tasks. While domain-specific KGs offer substantial benefits, their manual construction is often inefficient and requires specialized knowledge. Recent approaches for knowledge graph construction (KGC) based on large language models (LLMs), such as schema-guided KGC and reference knowledge integration, have proven efficient. However, these methods are constrained by their reliance on manually defined schema, single-document processing, and public-domain references, making them less effective for domain-specific corpora that exhibit complex knowledge dependencies and specificity, as well as limited reference knowledge. To address these challenges, we propose LKD-KGC, a novel framework for unsupervised domain-specific KG construction. LKD-KGC autonomously analyzes document repositories to infer knowledge dependencies, determines optimal processing sequences via LLM driven prioritization, and autoregressively generates entity schema by integrating hierarchical inter-document contexts. This schema guides the unsupervised extraction of entities and relationships, eliminating reliance on predefined structures or external knowledge. Extensive experiments show that compared with state-of-the-art baselines, LKD-KGC generally achieves improvements of 10% to 20% in both precision and recall rate, demonstrating its potential in constructing high-quality domain-specific KGs. ",""
"Learning from similarity and information extraction from structured documents","https://scispace.com/paper/learning-from-similarity-and-information-extraction-from-dlu9nb2iqxwi","2022","Repository","","","10.48550/arxiv.2011.07964","","The automation of document processing is gaining recent attention due to the great potential to reduce manual work through improved methods and hardware. Neural networks have been successfully applied before - even though they have been trained only on relatively small datasets with hundreds of documents so far. To successfully explore deep learning techniques and improve the information extraction results, a dataset with more than twenty-five thousand documents has been compiled, anonymized and is published as a part of this work. We will expand our previous work where we proved that convolutions, graph convolutions and self-attention can work together and exploit all the information present in a structured document. Taking the fully trainable method one step further, we will now design and examine various approaches to using siamese networks, concepts of similarity, one-shot learning and context/memory awareness. The aim is to improve micro F1 of per-word classification on the huge real-world document dataset. The results verify the hypothesis that trainable access to a similar (yet still different) page together with its already known target information improves the information extraction. Furthermore, the experiments confirm that all proposed architecture parts are all required to beat the previous results. The best model improves the previous state-of-the-art results by an 8.25 gain in F1 score. Qualitative analysis is provided to verify that the new model performs better for all target classes. Additionally, multiple structural observations about the causes of the underperformance of some architectures are revealed. All the source codes, parameters and implementation details are published together with the dataset in the hope to push the research boundaries since all the techniques used in this work are not problem-specific and can be generalized for other tasks and contexts. ",""
"Automating Intervention Discovery from Scientific Literature: A Progressive Ontology Prompting and Dual-LLM Framework","https://scispace.com/paper/automating-intervention-discovery-from-scientific-literature-ixd37k35g6l6","2024","Journal Article","","Yuting Hu
Dancheng Liu
Qingyun Wang
Charles Yu
Chenhui Xu
Qingxiao Zheng
Heng Ji
Jinjun Xiong","10.24963/ijcai.2024/1078","","Identifying effective interventions from the scientific literature is challenging due to the high volume of publications, specialized terminology, and inconsistent reporting formats, making manual curation laborious and prone to oversight. To address this challenge, this paper proposes a novel framework leveraging large language models (LLMs), which integrates a progressive ontology prompting (POP) algorithm with a dual-agent system, named LLM-Duo. On the one hand, the POP algorithm conducts a prioritized breadth-first search (BFS) across a predefined ontology, generating structured prompt templates and action sequences to guide the automatic annotation process. On the other hand, the LLM-Duo system features two specialized LLM agents, an explorer and an evaluator, working collaboratively and adversarially to continuously refine annotation quality. We showcase the real-world applicability of our framework through a case study focused on speech-language intervention discovery. Experimental results show that our approach surpasses advanced baselines, achieving more accurate and comprehensive annotations through a fully automated process. Our approach successfully identified 2,421 interventions from a corpus of 64,177 research articles in the speech-language pathology domain, culminating in the creation of a publicly accessible intervention knowledge base with great potential to benefit the speech-language pathology community. ","This paper proposes a novel framework, LLM-Duo, integrating progressive ontology prompting and dual-large language models to automate intervention discovery from scientific literature, achieving more accurate and comprehensive annotations than advanced baselines in speech-language pathology."
"LightKGG: Simple and Efficient Knowledge Graph Generation from Textual Data","https://scispace.com/paper/lightkgg-simple-and-efficient-knowledge-graph-generation-2au427f61o8h","2025","Journal Article","","Lin Teng","10.48550/arxiv.2510.23341","","The scarcity of high-quality knowledge graphs (KGs) remains a critical bottleneck for downstream AI applications, as existing extraction methods rely heavily on error-prone pattern-matching techniques or resource-intensive large language models (LLMs). While recent tools leverage LLMs to generate KGs, their computational demands limit accessibility for low-resource environments. Our paper introduces LightKGG, a novel framework that enables efficient KG extraction from textual data using small-scale language models (SLMs) through two key technical innovations: (1) Context-integrated Graph extraction integrates contextual information with nodes and edges into a unified graph structure, reducing the reliance on complex semantic processing while maintaining more key information; (2) Topology-enhanced relationship inference leverages the inherent topology of the extracted graph to efficiently infer relationships, enabling relationship discovery without relying on complex language understanding capabilities of LLMs. By enabling accurate KG construction with minimal hardware requirements, this work bridges the gap between automated knowledge extraction and practical deployment scenarios while introducing scientifically rigorous methods for optimizing SLM efficiency in structured NLP tasks. ",""
"SISMA: Sentence Embedding–Based Ontology Matching with SBERT","https://scispace.com/paper/sisma-sentence-embedding-based-ontology-matching-with-sbert-b3astdzue02c","2025","Journal Article","Studies on the semantic web","Giulio Macilenti
Manuel Fiorelli
Armando Stellato","10.3233/ssw250016","","Purpose: Ontology Matching (OM) has been studied for decades, yet fully automatic solutions remain elusive because ontologies differ in structure, granularity and vocabulary. Nevertheless, the abundant textual content attached to ontology entities suggests that the task could benefit from modern language-representation models. We therefore present the Semantically-Informed Similarity Matching Algorithm (SISMA), a novel system that matches concepts by leveraging the similarity of SBERT embeddings computed over pseudo-sentences extracted from the ontologies. Methodology: We focus on the task of class and property equivalence. We represent each ontology concept as a set of SBERT embeddings associated with each predicate. For every pair, a similarity matrix is computed and reduced to a score via linear operations with two learnable matrices. These are trained on a dedicated dataset. We evaluated our system on the OAEI benchmark alignments, training on the Conference track and testing on the Circular Economy (CE) and Material Sciences and Engineering (MSE) tracks. Findings: Our experiments reveal that the SISMA method achieves performance comparable to the state of the art. On the CE track our system achieves a higher F1-score than the participating systems, while on the MSE track it performs slightly lower. We also compared our results with a baseline across the parameter space, confirming that the training step is key to overall performance. Value: We have designed, implemented, and evaluated a novel system for ontology matching that achieves performance comparable to state-of-the-art methods. Our approach is readily extensible—primarily by training and testing on additional datasets—and the underlying idea can be realized in alternative ways, for example by replacing the current linear-operator scoring and threshold-filtering approach with a classifier that operates directly on the similarity matrix space. ","This study presents SISMA, a novel ontology matching system leveraging SBERT embeddings to match concepts, achieving performance comparable to state-of-the-art methods on OAEI benchmark alignments, with a higher F1-score on the Circular Economy track."
"LLMs4OL: Large Language Models for Ontology Learning","https://scispace.com/paper/llms4ol-large-language-models-for-ontology-learning-46awc04yte","2023","Book Chapter","Lecture Notes in Computer Science","Hamed Babaei Giglou
Jennifer D’Souza
Sören Auer","10.1007/978-3-031-47240-4_22","","We propose the LLMs4OL approach, which utilizes Large Language Models (LLMs) for Ontology Learning (OL). LLMs have shown significant advancements in natural language processing, demonstrating their ability to capture complex language patterns in different knowledge domains. Our LLMs4OL paradigm investigates the following hypothesis: Can LLMs effectively apply their language pattern capturing capability to OL, which involves automatically extracting and structuring knowledge from natural language text? To test this hypothesis, we conduct a comprehensive evaluation using the zero-shot prompting method. We evaluate nine different LLM model families for three main OL tasks: term typing, taxonomy discovery, and extraction of non-taxonomic relations. Additionally, the evaluations encompass diverse genres of ontological knowledge, including lexicosemantic knowledge in WordNet, geographical knowledge in GeoNames, and medical knowledge in UMLS. The obtained empirical results show that foundational LLMs are not sufficiently suitable for ontology construction that entails a high degree of reasoning skills and domain expertise. Nevertheless, when effectively fine-tuned they just might work as suitable assistants, alleviating the knowledge acquisition bottleneck, for ontology construction. ","LLMs4OL utilizes LLMs for Ontology Learning, but foundational LLMs struggle with high-reasoning tasks and domain expertise."
"Contextualized Structural Self-supervised Learning for Ontology Matching","https://scispace.com/paper/contextualized-structural-self-supervised-learning-for-oezs5x2pj1","2023","Journal Article","arXiv.org","Zhu Wang","10.48550/arxiv.2310.03840","https://scispace.compdf/contextualized-structural-self-supervised-learning-for-oezs5x2pj1.pdf","Ontology matching (OM) entails the identification of semantic relationships between concepts within two or more knowledge graphs (KGs) and serves as a critical step in integrating KGs from various sources. Recent advancements in deep OM models have harnessed the power of transformer-based language models and the advantages of knowledge graph embedding. Nevertheless, these OM models still face persistent challenges, such as a lack of reference alignments, runtime latency, and unexplored different graph structures within an end-to-end framework. In this study, we introduce a novel self-supervised learning OM framework with input ontologies, called LaKERMap. This framework capitalizes on the contextual and structural information of concepts by integrating implicit knowledge into transformers. Specifically, we aim to capture multiple structural contexts, encompassing both local and global interactions, by employing distinct training objectives. To assess our methods, we utilize the Bio-ML datasets and tasks. The findings from our innovative approach reveal that LaKERMap surpasses state-of-the-art systems in terms of alignment quality and inference time. Our models and codes are available here: https://github.com/ellenzhuwang/lakermap.","This study introduces a novel self-supervised learning OM framework with input ontologies, called LaKERMap, which capitalizes on the contextual and structural information of concepts by integrating implicit knowledge into transformers and surpasses state-of-the-art systems in terms of alignment quality and inference time."
"Magneto: Combining Small and Large Language Models for Schema Matching","https://scispace.com/paper/magneto-combining-small-and-large-language-models-for-schema-3wrb1wb9v4pt","2024","Journal Article","","Yurong Liu
Eduardo H. M. Pena
Aécio Santos
EX Wu
Juliana Freire","10.48550/arxiv.2412.08194","https://scispace.compdf/magneto-combining-small-and-large-language-models-for-schema-3wrb1wb9v4pt.pdf","Recent advances in language models opened new opportunities to address complex schema matching tasks. Schema matching approaches have been proposed that demonstrate the usefulness of language models, but they have also uncovered important limitations: Small language models (SLMs) require training data (which can be both expensive and challenging to obtain), and large language models (LLMs) often incur high computational costs and must deal with constraints imposed by context windows. We present Magneto, a cost-effective and accurate solution for schema matching that combines the advantages of SLMs and LLMs to address their limitations. By structuring the schema matching pipeline in two phases, retrieval and reranking, Magneto can use computationally efficient SLM-based strategies to derive candidate matches which can then be reranked by LLMs, thus making it possible to reduce runtime without compromising matching accuracy. We propose a self-supervised approach to fine-tune SLMs which uses LLMs to generate syntactically diverse training data, and prompting strategies that are effective for reranking. We also introduce a new benchmark, developed in collaboration with domain experts, which includes real biomedical datasets and presents new challenges to schema matching methods. Through a detailed experimental evaluation, using both our new and existing benchmarks, we show that Magneto is scalable and attains high accuracy for datasets from different domains. ","Magneto combines small and large language models for cost-effective schema matching, leveraging SLMs for efficient retrieval and LLMs for reranking, and proposes a self-supervised approach to fine-tune SLMs and effective prompting strategies for reranking."
"SchemaLogix: Advancing Interoperability with Machine Learning in Schema Matching","https://scispace.com/paper/schemalogix-advancing-interoperability-with-machine-learning-4ooxi20d6w","2024","Journal Article","International Journal of Advanced Computer Science and Applications","Mohamed Raoui
Mohammed Ennaouri
Moulay Hafid El Yazidi
Ahmed Zellou","10.14569/ijacsa.2024.0150542","https://scispace.compdf/schemalogix-advancing-interoperability-with-machine-learning-4ooxi20d6w.pdf","—Schema matching, a fundamental process in data integration, traditionally employs pairwise comparisons to discern semantic correspondences among elements in disparate schemas. However, recent developments underscore the necessity of concurrent matching of interconnected schemas, termed schema alignment, to reconcile heterogeneous elements. This paper presents SchemaLogix, an innovative machine learning-based approach for schema matching. SchemaLogix addresses challenges such as data scarcity and domain-specific constraints through an inventive bootstrapping method, autonomously generating extensive datasets. Furthermore, SchemaLogix capitalizes on inherent alignment context constraints to optimize learning and improve precision across varied schema structures. Additionally, SchemaLogix incorporates user contributions to validate chosen correspondences, refining outputs based on valuable feedback. Empirical evaluations establish SchemaLogix's superiority over traditional methods, achieving an exceptional maximum S1 score of 0.90. These results offer practical insights for real-world applications, substantially advancing data integration and interoperability endeavors.","SchemaLogix is a machine learning-based approach for schema matching that addresses challenges such as data scarcity and domain-specific constraints through bootstrapping and alignment context optimization. It achieves high precision and outperforms traditional methods, reaching an S1 score of 0.90."
"AutoClusRE: An automatic clustering-based method for relation extraction and knowledge graph construction","https://scispace.com/paper/autoclusre-an-automatic-clustering-based-method-for-relation-zjxqbueou7z2","2025","Journal Article","","Tongyao Wang
Donghui Shi
Jose Aguilar
Jozef Zurada","10.21203/rs.3.rs-7705090/v1","https://scispace.compdf/autoclusre-an-automatic-clustering-based-method-for-relation-zjxqbueou7z2.pdf","<title>Abstract</title> The knowledge graph plays a vital role in integrating and representing information. As a core component in the construction of a knowledge graph, relation extraction is responsible for identifying and establishing semantic relationships between entities. However, existing methods rely heavily on annotated data. When dealing with unlabeled text, they fail to automatically perform relation extraction and construct a knowledge graph. This poses a significant challenge for knowledge graph construction. To address the above challenges, this paper proposes a domain-adaptive entity-relation extraction and knowledge graph construction framework, named AutoClusRE (Automatic Clustering-based Relation Extraction), which is based on a large language model and designed for extracting relational triples from unlabeled text. This method requires no additional training and can directly perform adaptive entity–relation extraction and knowledge graph construction on unlabeled text. Specifically, AutoClusRE constructs an entity type table and a relation type table, which are embedded into the prompt templates of the large language model and dynamically updates them during the extraction process to serve as contextual guidance for the large language model. In addition, a semantics-based clustering algorithm is introduced to effectively merge duplicates and control excessive expansion of the type tables. Experiments conducted on the public dataset FOBIE and the custom dataset HSA (Huizhou-style architecture) demonstrated that AutoClusRE achieved competitive extraction performance without relying on any annotated data. On the public FOBIE dataset, AutoClusRE outperformed traditional deep learning models by 14.8% and DeepSeek by 9.5% in terms of F1 score. On the custom dataset HSA, AutoClusRE’s F1 score improved by 17.2% over traditional deep learning models and by 2% over DeepSeek. This study not only introduces a novel relation extraction method for information management in unknown domains but also constructs a knowledge graph in the field of Huizhou-style architecture based on AutoClusRE, contributing to the digital research and application of domain knowledge in this field. ",""
"Entity-Augmented Neuroscience Knowledge Retrieval Using Ontology and Semantic Understanding Capability of LLM","https://scispace.com/paper/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5","2025","Journal Article","arXiv.org","Pralaypati Ta
Sriram Venkatesaperumal
Keerthi Ram
Mohanasankar Sivaprakasam","10.48550/arxiv.2506.03145","https://scispace.compdf/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5.pdf","Neuroscience research publications encompass a vast wealth of knowledge. Accurately retrieving existing information and discovering new insights from this extensive literature is essential for advancing the field. However, when knowledge is dispersed across multiple sources, current state-of-the-art retrieval methods often struggle to extract the necessary information. A knowledge graph (KG) can integrate and link knowledge from multiple sources. However, existing methods for constructing KGs in neuroscience often rely on labeled data and require domain expertise. Acquiring large-scale, labeled data for a specialized area like neuroscience presents significant challenges. This work proposes novel methods for constructing KG from unlabeled large-scale neuroscience research corpus utilizing large language models (LLM), neuroscience ontology, and text embeddings. We analyze the semantic relevance of neuroscience text segments identified by LLM for building the knowledge graph. We also introduce an entity-augmented information retrieval algorithm to extract knowledge from the KG. Several experiments were conducted to evaluate the proposed approaches. The results demonstrate that our methods significantly enhance knowledge discovery from the unlabeled neuroscience research corpus. The performance of the proposed entity and relation extraction method is comparable to the existing supervised method. It achieves an F1 score of 0.84 for entity extraction from the unlabeled data. The knowledge obtained from the KG improves answers to over 52% of neuroscience questions from the PubMedQA dataset and questions generated using selected neuroscience entities.","This study proposes novel methods for constructing a neuroscience knowledge graph from unlabeled research corpus using large language models, ontology, and text embeddings, enhancing knowledge discovery and entity extraction with comparable performance to supervised methods."
"Learning Ontologies with Relational Concept Analysis","https://scispace.com/paper/learning-ontologies-with-relational-concept-analysis-2plxdsxe","2022","","International Symposium on Applied Machine Intelligence and Informatics","Patricia Mateiu
Adrian Groza
Cristina Nica","10.1109/SAMI54271.2022.9780837","","We propose an automated method and tool for learning ontologies from data. We rely on Relational Concept Analysis (an extension of Formal Concept Analysis) to learn concepts with their instances, relations between these concepts, and properties of these relations, such as symmetry, transitivity and reflexivity. The learned model is formalised in Description Logics. In addition, since we have access to all learned axioms, the learned model is a white box one.","An automated method and tool for learning ontologies from data based on Relational Concept Analysis to learn concepts with their instances, relations between these concepts, and properties of these relations, such as symmetry, transitivity and reflexivity is proposed."
"Self-Supervised Learning for Structural Inference in Knowledge Graphs: Beyond Manual Annotation","https://scispace.com/paper/self-supervised-learning-for-structural-inference-in-pdyhddgmpuek","2025","Journal Article","Journal of Information Systems Engineering and Management","Veera Venakata Sathya Bhargav Nunna","10.52783/jisem.v10i58s.12751","","Traditional knowledge graph construction relies on extensive human annotation, hand-crafted extraction patterns, and escalating operational costs that limit scalability to enterprise-grade deployments. This paper presents a comprehensive framework for self-supervised learning (SSL) that eliminates annotation dependencies through algorithmic discovery of semantic relationships from raw textual corpora. Our approach integrates masked entity prediction, contrastive learning objectives, and graph topology exploitation to automatically infer entity relationships without manual supervision. We develop hybrid neural architectures that synergistically combine transformer-based language understanding with graph neural network structural reasoning, creating systems capable of processing both semantic meaning and topological patterns. Extensive evaluation on benchmark datasets (DocRED, FB15K-237) and three industrial case studies demonstrates that SSL approaches achieve 85-92% cost reduction compared to supervised methods while maintaining competitive performance (F1 scores of 0.73 for relations, 0.88 for entities). Our empirical analysis reveals that SSL methods excel at discovering rare relationship patterns and demonstrate superior domain transfer capabilities, though challenges remain in handling negation, domain-specific jargon, and extremely rare entities. These findings suggest SSL represents a paradigm shift toward democratized knowledge graph construction, enabling organizations to build comprehensive semantic infrastructures without prohibitive annotation costs. ","This paper presents a self-supervised learning framework for knowledge graph construction, eliminating annotation dependencies through algorithmic discovery of semantic relationships from raw text, achieving 85-92% cost reduction with competitive performance on benchmark datasets and industrial case studies."
"A Short Review for Ontology Learning from Text: Stride from Shallow Learning, Deep Learning to Large Language Models Trend","https://scispace.com/paper/a-short-review-for-ontology-learning-from-text-stride-from-4yd7zvfweo","2024","Journal Article","arXiv.org","Rick Du
Huilong An
Keyu Wang
Weidong Liu","10.48550/arxiv.2404.14991","","Ontologies provide formal representation of knowledge shared within Semantic Web applications and Ontology learning from text involves the construction of ontologies from a given corpus of text. In the past years, ontology learning has traversed through shallow learning and deep learning methodologies, each offering distinct advantages and limitations in the quest for knowledge extraction and representation. A new trend of these approaches is relying on large language models to enhance ontology learning. This paper gives a review in approaches and challenges of ontology learning. It analyzes the methodologies and limitations of shallow-learning-based and deep-learning-based techniques for ontology learning, and provides comprehensive knowledge for the frontier work of using large language models to enhance ontology learning. In addition, it proposes several noteworthy future directions for further exploration into the integration of large language models with ontology learning tasks.","Ontology learning from text involves the construction of ontologies from text, encompassing various methodologies and challenges. The paper reviews existing approaches and limitations of shallow and deep learning techniques, highlighting the emerging trend of large language models in this field."
"STRUCTSENSE: A Task-Agnostic Agentic Framework for Structured Information Extraction with Human-In-The-Loop Evaluation and Benchmarking","https://scispace.com/paper/structsense-a-task-agnostic-agentic-framework-for-structured-6qx152npobqq","2025","Journal Article","arXiv.org","Tek Raj Chhetri
Yibei Chen
Puja Trivedi
Dorota Jarecka
Saif Haobsh
Patrick Ray
Lydia Ng
Satrajit S. Ghosh","10.48550/arxiv.2507.03674","https://scispace.compdf/structsense-a-task-agnostic-agentic-framework-for-structured-6qx152npobqq.pdf","The ability to extract structured information from unstructured sources-such as free-text documents and scientific literature-is critical for accelerating scientific discovery and knowledge synthesis. Large Language Models (LLMs) have demonstrated remarkable capabilities in various natural language processing tasks, including structured information extraction. However, their effectiveness often diminishes in specialized, domain-specific contexts that require nuanced understanding and expert-level domain knowledge. In addition, existing LLM-based approaches frequently exhibit poor transferability across tasks and domains, limiting their scalability and adaptability. To address these challenges, we introduce StructSense, a modular, task-agnostic, open-source framework for structured information extraction built on LLMs. StructSense is guided by domain-specific symbolic knowledge encoded in ontologies, enabling it to navigate complex domain content more effectively. It further incorporates agentic capabilities through self-evaluative judges that form a feedback loop for iterative refinement, and includes human-in-the-loop mechanisms to ensure quality and validation. We demonstrate that StructSense can overcome both the limitations of domain sensitivity and the lack of cross-task generalizability, as shown through its application to diverse neuroscience information extraction tasks.","This study introduces StructSense, a task-agnostic framework for structured information extraction using Large Language Models, guided by domain-specific ontologies and incorporating agentic capabilities with human-in-the-loop evaluation for improved scalability and adaptability."
"Automatic Semantic Modeling by Cross-Modal Retrieval","https://scispace.com/paper/automatic-semantic-modeling-by-cross-modal-retrieval-5umf9wrb","2022","Journal Article","","Rui Yun Xu
Wolfgang Mader
Hong-Yu Zhang
Da Ning
Yu-jie Duan
Keqing He
Zaiwen Feng","10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00317","","Semantic models of data sources describe the concepts and relations within the data. Building semantic models with the help of a common ontology is a key step in automatically publishing the semantics of structured data into knowledge graphs. However, modeling semantics of data manually requires considerable human cost, and expertise and can be error-prone. Most of the research contributions are focused on semantic annotations of source attributes, and yet it is significantly critical to explicitly infer the relations between attributes. In this paper, we present a novel approach that applies the cross-modal retrieval model as a scoring function to identify the most plausible semantic model for a target data source. As far as we know, this is the first technique that uses cross-modal retrieval models to explore the relations within data sources and semantic models in an end-to-end manner. Preliminary experiments demonstrate that our approach outperforms the state-of-the-art method.","In this paper , a cross-modal retrieval model is used as a scoring function to identify the most plausible semantic model for a target data source, which can be used to explore the relations within data sources and semantic models in an end-to-end manner."
"Towards Schema Inference for Data Lakes","https://scispace.com/paper/towards-schema-inference-for-data-lakes-2wowfa3g","2022","Journal Article","arXiv.org","Nour Alhammad
Alex Bogatu
Norman W. Paton","10.48550/arXiv.2206.03881","",". A data lake is a repository of data with potential for future analysis. However, both discovering what data is in a data lake and exploring related data sets can take signiﬁcant eﬀort, as a data lake can contain an intimidating amount of heterogeneous data. In this paper, we propose the use of schema inference to support the interpretation of the data in the data lake. If a data lake is to support a schema-on-read paradigm, understanding the existing schema of relevant portions of the data lake seems like a prerequisite. In this paper, we make use of approximate indexes that can be used for data discovery to inform the inference of a schema for a data lake, consisting of entity types and the relationships between them. The speciﬁc approach identiﬁes candidate entity types by clustering similar data sets from the data lake, and then relationships between data sets in diﬀerent clusters are used to inform the identiﬁcation of relationships between the entity types. The approach is evaluated using real-world data repositories, to identify where the proposal is eﬀective, and to inform the identiﬁcation of areas for further work."," "
"Intent-Aware Schema Generation And Refinement For Literature Review Tables","https://scispace.com/paper/intent-aware-schema-generation-and-refinement-for-literature-hrfjtwn175a5","2025","Journal Article","","Padmakumar, Vishakh
Chang, Joseph Chee
Lo, Kyle
Downey, Doug
Naik, Aakanksha","10.48550/arxiv.2507.19521","https://scispace.compdf/intent-aware-schema-generation-and-refinement-for-literature-hrfjtwn175a5.pdf","The increasing volume of academic literature makes it essential for researchers to organize, compare, and contrast collections of documents. Large language models (LLMs) can support this process by generating schemas defining shared aspects along which to compare papers. However, progress on schema generation has been slow due to: (i) ambiguity in reference-based evaluations, and (ii) lack of editing/refinement methods. Our work is the first to address both issues. First, we present an approach for augmenting unannotated table corpora with \emph{synthesized intents}, and apply it to create a dataset for studying schema generation conditioned on a given information need, thus reducing ambiguity. With this dataset, we show how incorporating table intents significantly improves baseline performance in reconstructing reference schemas. We start by comprehensively benchmarking several single-shot schema generation methods, including prompted LLM workflows and fine-tuned models, showing that smaller, open-weight models can be fine-tuned to be competitive with state-of-the-art prompted LLMs. Next, we propose several LLM-based schema refinement techniques and show that these can further improve schemas generated by these methods. ",""
