"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"An Unsupervised Ontology Construction Method Based on Pre-trained Language Model","https://scispace.com/paper/an-unsupervised-ontology-construction-method-based-on-pre-8toa0054i8zu","2025","Proceedings Article","","Hanqi Zheng","10.1145/3730436.3730532","","With the fast growth of text data, the importance of automatic ontology construction has grown significantly‎. The proposed article provides a novel approach by applying pre-trained ‎language models to automatically construct the ontology. The framework consists of two sequential phases: automatic concept discovery and automatic relation discovery. In the context of automatic concept discovery, instances and their embedding vectors ‎are extracted first through Named Entity Recognition (NER). Then, the unsupervised affinity ‎propagation (AP) clustering algorithm is applied to classify these embedding vectors, resulting in the discovery of the ‎concepts. A denoising method is discussed to obtain higher accuracy with respect to the concepts obtained to reduce noise caused by complete clustering. Related to automatic relation discovery between concepts (mentioned in the next section), the process ‎generates inexplicable concepts that are contextually similar based on the embedded vectors of instances mapping ‎over the two entities. This can enable unsupervised automatic discovery of relations between the contextually related concepts. This method shows a certain feasibility and achieves early effectiveness in unsupervised automatic ontology construction with the experimental results. ‎","This study proposes an unsupervised ontology construction method using pre-trained language models, comprising two phases: automatic concept discovery via NER and AP clustering, and automatic relation discovery between contextually similar concepts."
"Accelerating Knowledge Graph and Ontology Engineering with Large
  Language Models","https://scispace.com/paper/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh","2024","Journal Article","","Cogan Shimizu
Pascal Hitzler","10.48550/arxiv.2411.09601","https://scispace.compdf/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh.pdf","Large Language Models bear the promise of significant acceleration of key Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, modification, population, alignment, as well as entity disambiguation. We lay out LLM-based Knowledge Graph and Ontology Engineering as a new and coming area of research, and argue that modular approaches to ontologies will be of central importance. ","Large Language Models accelerate Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, and alignment, by enabling efficient entity disambiguation and ontology modification, with modular approaches being a crucial aspect of this emerging research area."
"Text2KGBench: A Benchmark for Ontology-Driven Knowledge Graph Generation from Text","https://scispace.com/paper/text2kgbench-a-benchmark-for-ontology-driven-knowledge-graph-3n353u4x5d","2023","Journal Article","arXiv.org","Nandana Mihindukulasooriya
Sanju Mishra Tiwari
Carlos F. Enguix
Kusum Lata","10.48550/arxiv.2308.02357","https://scispace.compdf/text2kgbench-a-benchmark-for-ontology-driven-knowledge-graph-3n353u4x5d.pdf","The recent advances in large language models (LLM) and foundation models with emergent capabilities have been shown to improve the performance of many NLP tasks. LLMs and Knowledge Graphs (KG) can complement each other such that LLMs can be used for KG construction or completion while existing KGs can be used for different tasks such as making LLM outputs explainable or fact-checking in Neuro-Symbolic manner. In this paper, we present Text2KGBench, a benchmark to evaluate the capabilities of language models to generate KGs from natural language text guided by an ontology. Given an input ontology and a set of sentences, the task is to extract facts from the text while complying with the given ontology (concepts, relations, domain/range constraints) and being faithful to the input sentences. We provide two datasets (i) Wikidata-TekGen with 10 ontologies and 13,474 sentences and (ii) DBpedia-WebNLG with 19 ontologies and 4,860 sentences. We define seven evaluation metrics to measure fact extraction performance, ontology conformance, and hallucinations by LLMs. Furthermore, we provide results for two baseline models, Vicuna-13B and Alpaca-LoRA-13B using automatic prompt generation from test cases. The baseline results show that there is room for improvement using both Semantic Web and Natural Language Processing techniques. ","This paper presents Text2KGBench, a benchmark to evaluate the capabilities of language models to generate KGs from natural language text guided by an ontology, and defines seven evaluation metrics to measure fact extraction performance, ontology conformance, and hallucinations by LLMs."
"SBU-NLP at LLMs4OL 2025 Tasks A, B, and C: Stage-Wise Ontology Construction Through LLMs Without any Training Procedure","https://scispace.com/paper/sbu-nlp-at-llms4ol-2025-tasks-a-b-and-c-stage-wise-ontology-1xwl7gop49ih","2025","Proceedings Article","Open conference proceedings","Rashin Rahnamoun
Mehrnoush Shamsfard
Rashin Rahnamoun
Mehrnoush Shamsfard","10.52825/ocp.v6i.2887","https://scispace.compdf/sbu-nlp-at-llms4ol-2025-tasks-a-b-and-c-stage-wise-ontology-1xwl7gop49ih.pdf","Automated ontology construction is a challenging task that traditionally requires extensive domain expertise, data preprocessing, and resource-intensive model training. While learning-based methods with fine-tuning are common, they often suffer from high computational costs and limited generalizability across domains. This paper explores a fully automated approach that leverages powerful large language models (LLMs) through prompt engineering, eliminating the need for training or fine-tuning. We participated in the LLMs4OL 2025 shared task, which includes four subtasks: extracting ontological terms and types (Text2Onto), assigning generalized types to terms (Term Typing), discovering taxonomic relations (Taxonomy Discovery), and extracting non-taxonomic semantic relations (Non-Taxonomic Relation Extraction). Our team focused on the first three tasks by using stratified random sampling, simple random sampling, and chunking-based strategies to include training sets in the prompts without limitations imposed by context window sizes. This simple yet general approach has proven effective across these tasks, enabling high-quality ontology construction without additional annotations or training. Additionally, we show that pretrained sentence embedding models ranging from 0.1B to 1.5B parameters perform comparably to a simple F1 token overlap baseline in taxonomy discovery, suggesting that embedding-based methods may not always offer significant advantages. Our findings highlight that prompt-based strategies with modern LLMs enable efficient, scalable, and domain-independent ontology construction, providing a promising alternative to traditional, resource-heavy methods. ",""
"Graph Language Models","https://scispace.com/paper/graph-language-models-im5t3d83s2dl","","","","Moritz Plenz
Anette Frank","10.18653/v1/2024.acl-long.245","","While Language Models have become workhorses for NLP, their interplay withtextual knowledge graphs (KGs) - structured memories of general or domainknowledge - is actively researched. Current embedding methodologies for suchgraphs typically either (i) linearize graphs for embedding them usingsequential Language Models (LMs), which underutilize structural information, or(ii) use Graph Neural Networks (GNNs) to preserve graph structure, while GNNscannot represent textual features as well as a pre-trained LM could. In thiswork we introduce a novel language model, the Graph Language Model (GLM), thatintegrates the strengths of both approaches, while mitigating their weaknesses.The GLM parameters are initialized from a pretrained LM, to facilitate nuancedunderstanding of individual concepts and triplets. Simultaneously, itsarchitectural design incorporates graph biases, thereby promoting effectiveknowledge distribution within the graph. Empirical evaluations on relationclassification tasks on ConceptNet subgraphs reveal that GLM embeddings surpassboth LM- and GNN-based baselines in supervised and zero-shot settings.","This paper introduces the Graph Language Model (GLM), a novel approach that integrates strengths of sequential Language Models and Graph Neural Networks to effectively represent textual features and graph structure for knowledge graph embedding tasks."
"Knowledge Reasoning Language Model: Unifying Knowledge and Language for Inductive Knowledge Graph Reasoning","https://scispace.com/paper/knowledge-reasoning-language-model-unifying-knowledge-and-urxmwckwjpsr","2025","Journal Article","","Wang, Jiapu
Wu Gongqing
Wang Zhongyuan
Zhang Ji-chen
Pan, Shirui
Wu Xindong","10.48550/arxiv.2510.13909","","Inductive Knowledge Graph Reasoning (KGR) aims to discover facts in open-domain KGs containing unknown entities and relations, which poses a challenge for KGR models in comprehending uncertain KG components. Existing studies have proposed Knowledge Graph Foundation Models (KGFMs) that learn structural invariances across KGs to handle this uncertainty. Recently, Large Language Models (LLMs) have demonstrated strong capabilities for open-domain knowledge reasoning. As a result, the latest research has focused on LLM-based KGFMs that integrate LLM knowledge with KG context for inductive KGR. However, the intrinsic knowledge of LLMs may be overshadowed by sparse KG context, leading to LLM knowledge distortion, which can cause irreversible damage to model reasoning. Moreover, existing LLM-based KGR methods still struggle to fully constrain generative hallucinations in LLMs, severely limiting the credibility of reasoning results. To address these limitations, we propose a Knowledge Reasoning Language Model (KRLM) that achieves unified coordination between LLM knowledge and KG context throughout the KGR process. Specifically, we design a Knowledge Reasoning Language (KRL) instruction format and a KRL tokenizer to align LLM knowledge with KG representations. Then, we propose a KRL attention layer that coordinates intrinsic LLM knowledge with additional KG context through a dynamic knowledge memory mechanism. Finally, a structure-aware next-entity predictor is proposed, which strictly constrains the reasoning results within a trustworthy knowledge domain. Extensive experimental results on 25 real-world inductive KGR datasets demonstrate the significant superiority of the proposed KRLM\footnote{Our source codes are available at https://anonymous.4open.science/r/KRLM-EA36 in both zero-shot reasoning and fine-tuning scenarios. ",""
"A Short Review for Ontology Learning from Text: Stride from Shallow Learning, Deep Learning to Large Language Models Trend","https://scispace.com/paper/a-short-review-for-ontology-learning-from-text-stride-from-4yd7zvfweo","2024","Journal Article","arXiv.org","Rick Du
Huilong An
Keyu Wang
Weidong Liu","10.48550/arxiv.2404.14991","","Ontologies provide formal representation of knowledge shared within Semantic Web applications and Ontology learning from text involves the construction of ontologies from a given corpus of text. In the past years, ontology learning has traversed through shallow learning and deep learning methodologies, each offering distinct advantages and limitations in the quest for knowledge extraction and representation. A new trend of these approaches is relying on large language models to enhance ontology learning. This paper gives a review in approaches and challenges of ontology learning. It analyzes the methodologies and limitations of shallow-learning-based and deep-learning-based techniques for ontology learning, and provides comprehensive knowledge for the frontier work of using large language models to enhance ontology learning. In addition, it proposes several noteworthy future directions for further exploration into the integration of large language models with ontology learning tasks.","Ontology learning from text involves the construction of ontologies from text, encompassing various methodologies and challenges. The paper reviews existing approaches and limitations of shallow and deep learning techniques, highlighting the emerging trend of large language models in this field."
"Hidden Schema Networks","https://scispace.com/paper/hidden-schema-networks-2o9ifqt846","2023","Journal Article","","Ramsés J. Sánchez
Lukas Conrads
Pascal Welke
Kostadin Cvejoski
Cesar Ojeda Marin","10.18653/v1/2023.acl-long.263","https://scispace.compdf/hidden-schema-networks-2o9ifqt846.pdf","Large, pretrained language models infer powerful representations that encode rich semantic and syntactic content, albeit implicitly.In this work we introduce a novel neural language model that enforces, via inductive biases, explicit relational structures which allow for compositionality onto the output representations of pretrained language models.Specifically, the model encodes sentences into sequences of symbols (composed representations), which correspond to the nodes visited by biased random walkers on a global latent graph, and infers the posterior distribution of the latter.We first demonstrate that the model is able to uncover ground-truth graphs from artificially generated datasets of random token sequences.Next, we leverage pretrained BERT and GPT-2 language models as encoder and decoder, respectively, to infer networks of symbols (schemata) from natural language datasets.Our experiments show that (i) the inferred symbols can be interpreted as encoding different aspects of language, as e.g.topics or sentiments, and that (ii) GPT-like models can effectively be conditioned on symbolic representations.Finally, we explore training autoregressive, random walk ""reasoning"" models on schema networks inferred from commonsense knowledge databases, and using the sampled paths to enhance the performance of pretrained language models on commonsense If-Then reasoning tasks. ","The paper introduces a novel neural language model that enforces explicit relational structures onto the output representations of pretrained language models, allowing for compositionality and reasoning over complex language structures."
"Knowledge Graph-Based Reasoning in Large Language Models","https://scispace.com/paper/knowledge-graph-based-reasoning-in-large-language-models-syzb8ypk0725","2025","Journal Article","Frontiers in artificial intelligence and applications","Teodoro Baldazzi
Luigi Bellomarini
Emanuel Sallinger","10.3233/faia250219","","The integration of Large Language Models (LLMs) with logic-based Knowledge Graphs (KGs) and more generally with Knowledge Representation and Reasoning (KRR) methodologies has rapidly emerged as a pivotal area of research. Such a synergy is aimed at enhancing transparency and accountability in AI-driven applications, which is paramount for big data processing and robust decision-making over high-stakes domains such as finance and biomedicine. Indeed, despite the adaptability and human-centric understanding that LLMs bring, they inherently lack systematic reasoning capabilities, often operating opaquely with limited factuality and common sense. On the other hand, ontological reasoning with knowledge graphs offers robust and scalable reasoning, enriched with the step-by-step explainability of the inferred insights, but is often restricted by the rigidity of its structured rule-based formalism and falls short in providing the semantic understanding required in today’s human-data interaction. In this chapter, we address the intrinsic limitations affecting the above paradigms individually and introduce KGLM, a novel neurosymbolic framework that synergistically combines state-of-the-art LLMs with powerful KRR approaches to perform complex reasoning tasks over large knowledge graphs. Through KGLM, language models such as Llama 3 are enhanced with domain awareness and transparency, enabling them to act as natural language interfaces to KGs. Conversely, ontological reasoning systems such as our Vadalog engine are augmented with human-like flexibility to capture semantic nuances in the data. The framework can be seamlessly integrated into existing data processing pipelines and tools to power data-intensive decision-making processes in complex real-world domains. ","This chapter introduces KGLM, a neurosymbolic framework combining Large Language Models with Knowledge Graphs to enhance transparency and accountability in AI-driven applications, particularly in finance and biomedicine, by synergistically integrating systematic reasoning and human-centric understanding."
"Research on Enhanced Graph Neural Network for Automated Knowledge Graph Construction","https://scispace.com/paper/research-on-enhanced-graph-neural-network-for-automated-13vth8j7o4tn","2024","Journal Article","","Q Qunli Chen","10.1109/icmlca63499.2024.10753749","","The construction of automated knowledge graphs has become a significant undertaking in the realms of artificial intelligence and natural language processing. It offers a structured representation of knowledge, which can be leveraged for a multitude of downstream applications. However, conventional methodologies frequently prove inadequate when attempting to discern intricate relationships and to process data that is sparse or of poor quality. To address these challenges, we present a novel framework based on enhanced Graph Neural Networks (GNNs) to enhance the precision and efficiency of knowledge graph construction. This method introduces a multi-layer attention mechanism to dynamically measure the relative importance of nodes and edges, and a hybrid loss function is designed to achieve a balance between entity recognition and relationship extraction. Furthermore, a data augmentation strategy is employed to address the issue of data sparsity, thereby enhancing the model's resilience. Extensive experimental analysis was conducted on multiple benchmark datasets, and the results demonstrate that the framework outperforms current state-of-the-art models in terms of accuracy and recall. This verifies the effectiveness and potential of the framework in practical applications.","This study proposes an enhanced Graph Neural Network framework for automated knowledge graph construction, leveraging a multi-layer attention mechanism and hybrid loss function to improve precision and efficiency, outperforming state-of-the-art models on benchmark datasets."
"Improving Adaptive Knowledge Graph Construction via Large Language Models with Multiple Views","https://scispace.com/paper/improving-adaptive-knowledge-graph-construction-via-large-qjx0ioils5","2023","Book Chapter","Communications in computer and information science","Yilong Chen
Shiyao Cui
Kun Huang
Shicheng Wang
C. J. Tang
Tingwen Liu
Binxing Fang","10.1007/978-981-99-7224-1_21","","Knowledge graph construction (KGC) aims to build the semantic network which expresses the relationship between named entities. Despite the success of prior studies, it is struggling to accommodate existing KGC models with evolving entity-relation knowledge schema. In this paper, we propose a schema-adaptive KGC method driven by the instruction-tuning large language models (LLM). We fine-tune a LLM with tailored KGC corpus, through which the generalization ability of LLMs are transfered for KGC with evolving schema. To alleviate the bias of a single LLM, we integrate the superiority of several expert models to derive credible results from multiple perspectives. We further boost KGC performances via an elaborately designed schema-constrained decoding strategy and a LLM-guided correction module. Experimental results validate the advantages of our proposed method. Besides, our method achieved the first place in the first task of CCKS-2023 Knowledge Graph Construction. ","Improving KGC with evolving schema and multiple views using LLMs and expert models."
"A systematic literature review of automatic ontology construction","https://scispace.com/paper/a-systematic-literature-review-of-automatic-ontology-bp0av4su","2022","Journal Article","Indonesian Journal of Electrical Engineering and Computer Science","Zayanah Zafirah Zulkipli
Ruhaila Maskat
Noor Hasimah Ibrahim Teo","10.11591/ijeecs.v28.i2.pp878-889","","In recent years, ontologies have received a lot of attention as a knowledge representation technique. Constructing an ontology can be a difficult task for several reasons: it necessitates time-consuming expert work, the classification task is not as simple as it appears, and the incredible speed with which knowledge evolves in the real world forces ontology engineers to constantly update and enrich the generated ontologies with new concepts, terms, and lexicon. However, there are other ways to automate ontology construction, such as semi-automatically, where human intervention is required in one or more ontology design tasks, and fully automatically, where the entire ontology construction is delegated to a software system. In this paper, we will conduct a systematic review of literature that will focus on a comparative analysis of different techniques relating to both semi-automatic and fully automatic ontology construction using various techniques and automated algorithms applied. In these fields, the goal is to identify the domain areas, current trends, data architectures, and ongoing challenges. This paper will review academic documents published in peer-reviewed venues from 2017 to 2021, based on a four-step selection process of identification, screening, eligibility, and inclusion for the selection process. To examine these documents, a systematic review was conducted and six main research questions were answered. The results indicate that automatic ontology construction could give higher complexity, shorter time, and reduce the role of the expert knowledge to evaluate ontology than manual ontology construction. The fields that have been investigated in this survey include online retail, biomedical, public security, information security (IS), Quran, Arabic, Dubai government services, Alzheimer’s disease, agriculture, Chinese tax, job portal, sentiment, and ontology learning. Finally, we summarize the most commonly used methods in automatic ontology construction, which we believe will serve as a foundation for future multidisciplinary research.","A systematic review of literature will conduct a comparative analysis of different techniques relating to both semi-automatic and fully automatic ontology construction using various techniques and automated algorithms applied to identify the domain areas, current trends, data architectures, and ongoing challenges."
"Ontology Completion with Natural Language Inference and Concept Embeddings: An Analysis","https://scispace.com/paper/ontology-completion-with-natural-language-inference-and-34r8vad7u0","2024","Journal Article","arXiv.org","Na Li
Thomas Bailleux
Zied Bouraoui
Steven Schockaert","10.48550/arxiv.2403.17216","","We consider the problem of finding plausible knowledge that is missing from a given ontology, as a generalisation of the well-studied taxonomy expansion task. One line of work treats this task as a Natural Language Inference (NLI) problem, thus relying on the knowledge captured by language models to identify the missing knowledge. Another line of work uses concept embeddings to identify what different concepts have in common, taking inspiration from cognitive models for category based induction. These two approaches are intuitively complementary, but their effectiveness has not yet been compared. In this paper, we introduce a benchmark for evaluating ontology completion methods and thoroughly analyse the strengths and weaknesses of both approaches. We find that both approaches are indeed complementary, with hybrid strategies achieving the best overall results. We also find that the task is highly challenging for Large Language Models, even after fine-tuning.","Ontology completion with NLI and concept embeddings is a challenging task. Both NLI and concept embeddings approaches are effective, but their effectiveness has not yet been compared. This paper introduces a benchmark and analyzes both approaches, finding that hybrid strategies achieve the best results."
"Hidden Schema Networks","https://scispace.com/paper/hidden-schema-networks-1qzxx9k5","2022","Proceedings Article","Annual Meeting of the Association for Computational Linguistics","Ramses J. Sanchez
Lukas Conrads
Pascal Welke
Kostadin Cvejoski
César Ojeda","10.48550/arXiv.2207.03777","https://scispace.compdf/hidden-schema-networks-1qzxx9k5.pdf","Large, pretrained language models infer powerful representations that encode rich semantic and syntactic content, albeit implicitly. In this work we introduce a novel neural language model that enforces, via inductive biases, explicit relational structures which allow for compositionality onto the output representations of pretrained language models. Specifically, the model encodes sentences into sequences of symbols (composed representations), which correspond to the nodes visited by biased random walkers on a global latent graph, and infers the posterior distribution of the latter. We first demonstrate that the model is able to uncover ground-truth graphs from artificially generated datasets of random token sequences. Next, we leverage pretrained BERT and GPT-2 language models as encoder and decoder, respectively, to infer networks of symbols (schemata) from natural language datasets. Our experiments show that (i) the inferred symbols can be interpreted as encoding different aspects of language, as e.g. topics or sentiments, and that (ii) GPT-2-like models can effectively be conditioned on symbolic representations. Finally, we explore training autoregressive, random walk “reasoning” models on schema networks inferred from commonsense knowledge databases, and using the sampled paths to enhance the performance of pretrained language models on commonsense If-Then reasoning tasks.","A neural language model is introduced that discovers networks of symbols (schemata) from text datasets that correspond to the nodes visited by biased random walkers on a global latent graph using a variational autoencoder (VAE) framework."
"End-to-End Ontology Learning with Large Language Models","https://scispace.com/paper/end-to-end-ontology-learning-with-large-language-models-4m207co75t7q","2024","Journal Article","","Andrea Lo
Albert Q. Jiang
Wenda Li
Mateja Jamnik","10.48550/arxiv.2410.23584","https://scispace.compdf/end-to-end-ontology-learning-with-large-language-models-4m207co75t7q.pdf","Ontologies are useful for automatic machine processing of domain knowledge as they represent it in a structured format. Yet, constructing ontologies requires substantial manual effort. To automate part of this process, large language models (LLMs) have been applied to solve various subtasks of ontology learning. However, this partial ontology learning does not capture the interactions between subtasks. We address this gap by introducing OLLM, a general and scalable method for building the taxonomic backbone of an ontology from scratch. Rather than focusing on subtasks, like individual relations between entities, we model entire subcomponents of the target ontology by finetuning an LLM with a custom regulariser that reduces overfitting on high-frequency concepts. We introduce a novel suite of metrics for evaluating the quality of the generated ontology by measuring its semantic and structural similarity to the ground truth. In contrast to standard metrics, our metrics use deep learning techniques to define more robust distance measures between graphs. Both our quantitative and qualitative results on Wikipedia show that OLLM outperforms subtask composition methods, producing more semantically accurate ontologies while maintaining structural integrity. We further demonstrate that our model can be effectively adapted to new domains, like arXiv, needing only a small number of training examples. Our source code and datasets are available at https://github.com/andylolu2/ollm. ","This study introduces OLLM, a scalable method for building ontology taxonomies using large language models, outperforming subtask composition methods in generating semantically accurate ontologies with structural integrity across various domains."
"Hidden Schema Networks","https://scispace.com/paper/hidden-schema-networks-34muky9u","2022","Posted Content","","","10.48550/arxiv.2207.03777","https://scispace.com/pdf/hidden-schema-networks-34muky9u.pdf","Large, pretrained language models infer powerful representations that encode rich semantic and syntactic content, albeit implicitly. In this work we introduce a novel neural language model that enforces, via inductive biases, explicit relational structures which allow for compositionality onto the output representations of pretrained language models. Specifically, the model encodes sentences into sequences of symbols (composed representations), which correspond to the nodes visited by biased random walkers on a global latent graph, and infers the posterior distribution of the latter. We first demonstrate that the model is able to uncover ground-truth graphs from artificially generated datasets of random token sequences. Next, we leverage pretrained BERT and GPT-2 language models as encoder and decoder, respectively, to infer networks of symbols (schemata) from natural language datasets. Our experiments show that (i) the inferred symbols can be interpreted as encoding different aspects of language, as e.g. topics or sentiments, and that (ii) GPT-like models can effectively be conditioned on symbolic representations. Finally, we explore training autoregressive, random walk ``reasoning"" models on schema networks inferred from commonsense knowledge databases, and using the sampled paths to enhance the performance of pretrained language models on commonsense If-Then reasoning tasks. ","This paper propose a neural language model that encodes sentences into sequences of symbols, which correspond to the nodes visited by biased random walkers on a global latent graph, and infers the posterior distribution of the latter."
"The Integration of Artificial Intelligence and Ontologies: Transformations in Knowledge Representation and Application","https://scispace.com/paper/the-integration-of-artificial-intelligence-and-ontologies-mo5drgohsaga","2025","Journal Article","Proceedings from North American Symposium on Knowledge Organization","Giuseppe Serratore
Julaine Clunis","10.7152/nasko.v7i1.95643","","Artificial Intelligence (AI) is reshaping the landscape of knowledge representation. There is an increasingly strong bidirectional relationship, between AI techniques and ontologies. AI techniques revolutionized traditional, manual ontology development and contribute to automated ontology construction, while ontologies enhance the performance of AI systems and their semantic accuracy. Through a comprehensive review of current literature, this paper aims to examine: i) how Machine Learning (ML) techniques contribute to the automated construction, refinement, and validation of ontologies; ii) the most widely used and effective ML approaches for ontology construction; iii) how domain-specific requirements influence the selection and adaptation of AI techniques for building and applying ontologies; iv) how ontologies enhance the interpretability, explainability, and reliability of AI. This overview highlights the integration between AI and ontology engineering across different domains and indicates that so far successful AI-ontology integration typically follows a collaborative model, in which AI acts as an intelligent assistant to human experts, combining computational efficiency with critical domain knowledge. Ethical concerns, such as bias and hallucinations, remain pressing challenges that require standardized frameworks and careful considerations. However, this reciprocal relationship between AI and ontologies points to the development of more dynamic, adaptive, and complete ontologies. ","This paper reviews the integration of Artificial Intelligence (AI) and ontologies, examining how AI techniques contribute to automated ontology construction, refinement, and validation, and how ontologies enhance AI system performance and semantic accuracy."
"Domain Ontology-Driven Knowledge Graph Generation from Text","https://scispace.com/paper/domain-ontology-driven-knowledge-graph-generation-from-text-gh6fvzs16b2e","2024","Journal Article","ACM transactions on probabilistic machine learning.","Zhixin Meng
Shaoxiong Zhan
Ruiqing Xu
Wolfgang Mayer
Ye Zhu
Hongyu Zhang
Chuan He
Keqing He
Debo Cheng
Zaiwen Feng","10.1145/3708478","","A knowledge graph serves as a unified and standardized representation for extracting and representing textual information. In the field of knowledge extraction and representation research, named entity recognition and relation extraction provide effective solutions for knowledge graph generation tasks. However, it is a challenge that lies in extracting domain-specific knowledge from the rich and general textual corpora and generating corresponding domain knowledge graphs to support domain-specific reasoning, question-answering, and decision-making tasks. The hierarchical domain knowledge representation model (i.e. domain ontology) provides a solution for this problem. Therefore, we propose an end-to-end approach based on domain ontology embedding and pre-trained language models for domain knowledge graph generation from text, which incorporates domain node recognition and domain relation extraction phases. We evaluated our domain ontology-driven model on the Wikidata-TekGen dataset and the DBpedia-WebNLG dataset, and the results indicate that our approach based on the pre-trained language models with fewer parameters compared with the baseline models has significantly contributed to the domain knowledge graph generation without prompts. ","This study proposes an end-to-end approach for domain knowledge graph generation from text using domain ontology embedding and pre-trained language models, achieving improved results on two datasets with fewer parameters compared to baseline models."
"The State of the Art Large Language Models for Knowledge Graph Construction from Text: Techniques, Tools, and Challenges","https://scispace.com/paper/the-state-of-the-art-large-language-models-for-knowledge-o3eozf87ie8t","2024","Repository","","D'Souza, Jennifer
Mihindukulasooriya Nandana","10.5281/zenodo.11467819","","Knowledge graphs (KG) play a crucial role in many modern applications. Industrial knowledge is scattered in large volumes of both structured and unstructured data sources and bringing them to a unified knowledge graph can bring a lot of value. However, automatically constructing a KG from natural language text is challenging due the ambiguity and impreciseness of the natural languages. Recently, many approaches have been proposed to transform natural language text to triples to construct KGs. Out of those, approaches based on large language models (LLMs) are predominantly leading in many subtasks related to knowledge graph construction such as entity and relation extraction. In this presentation, we will focus on the state of the art of -LLM-based methods, techniques and tools for constructing knowledge graphs from text, their capabilities, limitations and current challenges. It aims to summarize the research progress over the KG construction from text with a specific focus on the information acquisition branch entailing entity and relation extraction covering the state of the art transformer methods and tools. This will be useful for any practitioner who is interested in building knowledge graphs for their organizations. ",""
"Dynamic Retrieval Augmented Generation of Ontologies using Artificial Intelligence (DRAGON-AI)","https://scispace.com/paper/dynamic-retrieval-augmented-generation-of-ontologies-using-1rm1f1x8ll","2023","Journal Article","arXiv.org","Sabrina Toro
Anna V Anagnostopoulos
Sue Bello
Kai Blumberg
Rhiannon Cameron
Leigh C. Carmody
Alexander D Diehl
Damion M. Dooley
William Duncan
Petra Fey
Pascale Gaudet
Nomi L. Harris
Marcin P. Joachimiak
Leila Kiani
Tiago Lubiana
Monica Munoz-Torres
Shawn T O'Neil
David Osumi-Sutherland
Aleix Puig
Justin P Reese
Leonore Reiser
Sofia M. C. Robb
Troy Ruemping
James Seager
Eric Sid
Ray Stefancsik
Magalie Weber
Valerie Wood
Melissa A. Haendel
Christopher J. Mungall","10.48550/arxiv.2312.10904","","Ontologies are fundamental components of informatics infrastructure in domains such as biomedical, environmental, and food sciences, representing consensus knowledge in an accurate and computable form. However, their construction and maintenance demand substantial resources, necessitating substantial collaborative efforts of domain experts, curators, and ontology experts. We present Dynamic Retrieval Augmented Generation of Ontologies using AI (DRAGON-AI), an ontology generation method employing Large Language Models (LLMs) and Retrieval Augmented Generation (RAG). This method can generate textual and logical ontology components, drawing from existing knowledge in multiple ontologies, as well as unstructured textual sources. We assessed DRAGON-AI across ten diverse ontologies, making use of extensive manual evaluation of results. We demonstrate high precision for relationship generation, close to but lower than precision from logic-based reasoning. We also demonstrate definition generation comparable with but lower than human-generated definitions. Notably, expert evaluators were better able to discern subtle flaws in AI-generated definitions. We also demonstrated the ability of DRAGON-AI to incorporate natural language instructions in the form of GitHub issues. These findings suggest DRAGON-AI's potential to substantially aid the manual ontology construction process. However, our results also underscore the importance of having expert curators and ontology editors drive the ontology generation process.","DRAGON-AI's potential to substantially aid the manual ontology construction process is suggested, but the results also underscore the importance of having expert curators and ontology editors drive the ontology generation process."
"An Accurate and Efficient Approach to Knowledge Extraction from Scientific Publications Using Structured Ontology Models, Graph Neural Networks, and Large Language Models","https://scispace.com/paper/an-accurate-and-efficient-approach-to-knowledge-extraction-2sl8nm2zbnsf","2024","Journal Article","International Journal of Molecular Sciences","Timofey V. Ivanisenko
P. Demenkov
Vladimir A. Ivanisenko","10.3390/ijms252111811","","The rapid growth of biomedical literature makes it challenging for researchers to stay current. Integrating knowledge from various sources is crucial for studying complex biological systems. Traditional text-mining methods often have limited accuracy because they don’t capture semantic and contextual nuances. Deep-learning models can be computationally expensive and typically have low interpretability, though efforts in explainable AI aim to mitigate this. Furthermore, transformer-based models have a tendency to produce false or made-up information—a problem known as hallucination—which is especially prevalent in large language models (LLMs). This study proposes a hybrid approach combining text-mining techniques with graph neural networks (GNNs) and fine-tuned large language models (LLMs) to extend biomedical knowledge graphs and interpret predicted edges based on published literature. An LLM is used to validate predictions and provide explanations. Evaluated on a corpus of experimentally confirmed protein interactions, the approach achieved a Matthews correlation coefficient (MCC) of 0.772. Applied to insomnia, the approach identified 25 interactions between 32 human proteins absent in known knowledge bases, including regulatory interactions between MAOA and 5-HT2C, binding between ADAM22 and 14-3-3 proteins, which is implicated in neurological diseases, and a circadian regulatory loop involving RORB and NR1D1. The hybrid GNN-LLM method analyzes biomedical literature efficiency to uncover potential molecular interactions for complex disorders. It can accelerate therapeutic target discovery by focusing expert verification on the most relevant automatically extracted information.","A hybrid approach combining graph neural networks, fine-tuned large language models, and text-mining techniques accurately extracts biomedical knowledge from literature, achieving a Matthews correlation coefficient of 0.772, and identifies novel protein interactions for complex disorders like insomnia."
