"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Integration of Artificial Intelligence and Ontologies: Transformations in Knowledge Representation and Application","https://scispace.com/paper/the-integration-of-artificial-intelligence-and-ontologies-mo5drgohsaga","2025","Journal Article","Proceedings from North American Symposium on Knowledge Organization","Giuseppe Serratore
Julaine Clunis","10.7152/nasko.v7i1.95643","","Artificial Intelligence (AI) is reshaping the landscape of knowledge representation. There is an increasingly strong bidirectional relationship, between AI techniques and ontologies. AI techniques revolutionized traditional, manual ontology development and contribute to automated ontology construction, while ontologies enhance the performance of AI systems and their semantic accuracy. Through a comprehensive review of current literature, this paper aims to examine: i) how Machine Learning (ML) techniques contribute to the automated construction, refinement, and validation of ontologies; ii) the most widely used and effective ML approaches for ontology construction; iii) how domain-specific requirements influence the selection and adaptation of AI techniques for building and applying ontologies; iv) how ontologies enhance the interpretability, explainability, and reliability of AI. This overview highlights the integration between AI and ontology engineering across different domains and indicates that so far successful AI-ontology integration typically follows a collaborative model, in which AI acts as an intelligent assistant to human experts, combining computational efficiency with critical domain knowledge. Ethical concerns, such as bias and hallucinations, remain pressing challenges that require standardized frameworks and careful considerations. However, this reciprocal relationship between AI and ontologies points to the development of more dynamic, adaptive, and complete ontologies. ","This paper reviews the integration of Artificial Intelligence (AI) and ontologies, examining how AI techniques contribute to automated ontology construction, refinement, and validation, and how ontologies enhance AI system performance and semantic accuracy."
"Improving Knowledge Graph Understanding with Contextual Views - Extended","https://scispace.com/paper/improving-knowledge-graph-understanding-with-contextual-atjmqspcwqon","2025","Journal Article","arXiv.org","Antrea Christou
Cogan Shimizu","10.48550/arxiv.2508.02413","https://scispace.compdf/improving-knowledge-graph-understanding-with-contextual-atjmqspcwqon.pdf","Navigating, visualizing, and discovery in graph data is frequently a difficult prospect. This is especially true for knowledge graphs (KGs), due to high number of possible labeled connections to other data. However, KGs are frequently equipped with an ontology as a schema. That is, it informs how the relationships between data may be constrained. This additional information can be leveraged to improve how (knowledge) graph data can be navigated, visualized, or otherwise utilized in a discovery process. In this manuscript, we introduce the Interactive Knowledge (InK) Browser. This tool specifically takes advantage ontological information (i.e., knowledge) when found in KGs. Specifically, we use modular views that provide various perspectives over the graph, including an interactive schema view, data listings based on type, neighborhood connections, and geospatial depiction (where appropriate). For this manuscript, we have evaluated the basic premise of this tool over a user group ($n= With this grown user survey, we continue to evaluate how scalable tools, including flexible views, can make KG exploration easier for a range of applications.)","This study introduces the Interactive Knowledge (InK) Browser, a tool that leverages ontological information in knowledge graphs to improve navigation, visualization, and discovery, using modular views and interactive schema to facilitate scalable KG exploration."
"An approach to increase the usability of Shape Expressions editors","https://scispace.com/paper/an-approach-to-increase-the-usability-of-shape-expressions-gsvz1b1o9idk","2024","Repository","","Labra Gayo, Jose Emilio","10.5281/zenodo.10571208","","There is a need to increase the number of tools that support the use of Shape Expressions language (ShEx). In this paper we present YASHE, a ShEx text editor that incorporate new features with respect to the existing ones. It takes the SPARQL text editor YASQE as a starting point and adapts and extends it to the needs of the language. We also present ShExAuthor, a graphical assistant for ShEx schema creation inspired by the WDQS of Wikidata. We have carried out a usability experiment with 16 non-expert users to compare four ShEx editing tools. The results showed no statistically significant differences in terms of time and completeness percentage (CP) between the tested tools. However, our tools obtained better results in CP and YASHE obtained the highest score in terms of precision (time to CP ratio). ",""
"A Novel UX-Based Approach for Ontology Evaluation: Applying Tree Testing to the Agricultural Product Types Ontology","https://scispace.com/paper/a-novel-ux-based-approach-for-ontology-evaluation-applying-hks318g1a0q9","2025","Journal Article","IEEE Access","Filipi Miranda Soares
Antônio Mauro Saraiva
Luís Ferreira Pires
Débora Pignatari Drucker
Kelly Rosa Braghetto
Luiz Olavo Bonino da Silva Santos
Dilvan de Abreu Moreira
Fernando Elias Corrêa
Alexandre C. B. Delbem","10.1109/access.2025.3595447","","This paper introduces a novel approach to evaluating ontologies by integrating user experience (UX) metrics, specifically the Tree Testing protocol, into the validation process. Traditional ontology validation often focuses on verifying competency questions via SPARQL queries, overlooking the critical role of domain specialists in assessing usability and conceptual alignment. To address this gap, we applied Tree Testing to the Agricultural Product Types Ontology (APTO), tracking specialists’ navigation paths as they completed 11 domain-specific tasks. This method provided actionable insights into APTO’s usability, revealing structural weaknesses and areas needing refinement. The study involved experts in ontological modeling within the agricultural domain, ensuring feedback was relevant and domain-specific. The findings underscore the value of UX metrics, such as Tree Testing, in identifying user navigation patterns and conceptual misunderstandings. This research illustrates the importance of integrating UX-driven methodologies into ontology design to foster more user-centered and practical knowledge representations for real-world applications. By bridging the gap between technical validation and user-centered evaluation, this work contributes to developing ontologies that are not only technically sound but also intuitive and aligned with the needs of domain experts.","This study integrates user experience metrics into ontology evaluation, applying Tree Testing to the Agricultural Product Types Ontology, revealing usability weaknesses and conceptual misunderstandings, and highlighting the importance of UX-driven methodologies in ontology design for real-world applications."
"Enhancing Usability in Linked Data Editing in Web Applications","https://scispace.com/paper/enhancing-usability-in-linked-data-editing-in-web-8x1ffr2dtpos","2023","Repository","","Pfeil, Andreas","10.5445/ir/1000164388","","Editing Linked Data documents represents an enormous challenge to users with limited technical expertise. These users struggle with language rules, relationships between entities, and interconnected concepts. These issues can result in frustration and low data quality. In order to respond to this challenge, we introduce a new editor, designed to facilitate effortless editing of JSON-LD documents, catering to both newcomers and advanced users. It is made for easy and seamless integration into other web-based applications and can be used similar to an HTML tag. The complexity of Linked Data arises from its graph-like structure, where entities are connected through relationships, forming a complex web of semantic connections. While this is advantageous for data integration and cross-platform compatibility, this effort presents significant barriers for those not well-versed in technical aspects. Even with the rise of user-friendly interfaces, manually modifying JSON-LD documents can lead to mistakes in structure and unintended disruptions to valuable linkages. Our proposed solution is a reusable web component based on modern browser technologies. It offers a view on the data which is easier to perceive than typical graph visualizations. This view shows the data as a list of named entities and their properties to simplify the visual complexity, without giving up on the conceptual graph structure. The list view brings the conceptual entities to the front, but still supports more technical structure elements like blank nodes, as they still exist as properties. Using schema.org’s machine-readable definitions, the editor understands how entities may or may not be connected. This is used to offer autocomplete functionality and avoid the invalid use of the schema.org vocabulary. This functionality can be extended using the integrated schema loader concept. From a technical point of view, the web component is an HTML Element which takes a (possibly empty) JSON-LD document. It then provides the modified document as a callback as soon as the user saves the document from within the editor. It is therefore easily integrable into existing projects based on arbitrary web frameworks and does not require any special interface implementations. The component is based on StencilJS, which allows generating wrappers for popular frameworks, for tighter integration. In conclusion, our web component empowers both new and experienced users to edit Linked Data seamlessly, overcoming the inherent challenges associated with manual JSON-LD modification. By simplifying the view on the graph structure and providing an intuitive and supporting interface, the component enhances the ease of use and accessibility of Linked Data editing. This holds significant potential for expediting data curation, collaboration, and integration, thus fostering a more inclusive and dynamic Linked Data ecosystem. This research has been supported by the Helmholtz Metadata Collaboration (HMC) Platform, the German National Research Data Infrastructure (NFDI) and the German Research Foundation (DFG). ",""
"A Platform for Collaborative Light Weight Ontology Development","https://scispace.com/paper/a-platform-for-collaborative-light-weight-ontology-4hgvj1hwm0","2024","Book Chapter","","Usha Yadav","10.1007/978-981-99-8612-5_17","","The vision of enabling the machines to fully understand and process the underlying content over the web pages seems to be convincing with the advancement in semantic web technology. The social web is evolving and facilitates the collaborative creation of content and information sharing, keeping the consensus of common people. The main challenge of the social web is to integrate different data types and allow interoperability between various systems due to the lack of standards. Ontology development allows knowledge representation and management, but it is confined to the perspective of a few ontology engineers and not within easy reach of a common user. Ontology development should allow consensus from different people for representing any domain for better interoperability among various useful applications. For faster development, ontology engineering should be a collaborative process. This paper proposed an easy-to-use, simple and collaborative light weight ontology development system for the common user to expedite the ontology engineering process and overcome the said challenges. ","A collaborative light weight ontology development system to expedite interoperability and knowledge representation among various systems."
"Improving User Interaction on Ontology-based Peer Data Management Systems","https://scispace.com/paper/improving-user-interaction-on-ontology-based-peer-data-v1mqrjhx54px","2024","Repository","","Andreza Alencar
Ana Carolina Salgado","10.60692/zv984-59489","","The issue of user interaction for query formulation and execution has been investigated for distributed and dynamic environments, such as Peer Data Management System (PDMS). Many of these PDMS are semantic based and composed by data peers which export schemas that are represented by ontologies. In the literature we can find some proposed PDMS interfaces, but none of them addresses, in a general way, the needs of a PDMS for user interaction. In this work we propose a visual user query interface for ontology-based PDMS. It provides a simple and straightforward interaction with this type of system. It aims not only providing a natural visual query interface but also supporting a precise and direct manipulation of the data schemas for query generation. ",""
"Improving User Interaction on Ontology-based Peer Data Management Systems","https://scispace.com/paper/improving-user-interaction-on-ontology-based-peer-data-01izs70hi8kx","2024","Repository","","Andreza Alencar
Ana Carolina Salgado","10.60692/gssam-18y24","","The issue of user interaction for query formulation and execution has been investigated for distributed and dynamic environments, such as Peer Data Management System (PDMS). Many of these PDMS are semantic based and composed by data peers which export schemas that are represented by ontologies. In the literature we can find some proposed PDMS interfaces, but none of them addresses, in a general way, the needs of a PDMS for user interaction. In this work we propose a visual user query interface for ontology-based PDMS. It provides a simple and straightforward interaction with this type of system. It aims not only providing a natural visual query interface but also supporting a precise and direct manipulation of the data schemas for query generation. ","This study proposes a visual user query interface for ontology-based Peer Data Management Systems, providing a simple and straightforward interaction for query formulation and execution, while supporting precise and direct manipulation of data schemas."
"SousLeSensVocables","https://scispace.com/paper/souslesensvocables-16onhonczblw","2023","Repository","","","10.5281/zenodo.8318413","","SousLeSens Vocables is an extensible platform with tools designed to visually manipulate, compare, create and enrich OWL ontologies and knowledge graphs. It is under MIT license. ",""
"OLIVAW: ACIMOV's GitHub robot assisting agile collaborative ontology development","https://scispace.com/paper/olivaw-acimov-s-github-robot-assisting-agile-collaborative-7ugzz7k3lct9","2025","Journal Article","","Robert Nicolas
Gandon Fabien
Lefrançois, Maxime","10.48550/arxiv.2510.17184","https://scispace.compdf/olivaw-acimov-s-github-robot-assisting-agile-collaborative-7ugzz7k3lct9.pdf","Agile and collaborative approaches to ontologies design are crucial because they contribute to making them userdriven, up-to-date, and able to evolve alongside the systems they support, hence proper continuous validation tooling is required to ensure ontologies match developers' requirements all along their development. We propose OLIVAW (Ontology Long-lived Integration Via ACIMOV Workflow), a tool supporting the ACIMOV methodology on GitHub. It relies on W3C Standards to assist the development of modular ontologies through GitHub Composite Actions, pre-commit hooks, or a command line interface. OLIVAW was tested on several ontology projects to ensure its usefulness, genericity and reusability. A template repository is available for a quick start. OLIVAW is ","OLIVAW, a GitHub-based tool, supports agile collaborative ontology development using the ACIMOV methodology, leveraging W3C Standards and GitHub Composite Actions for modular ontology development, ensuring continuous validation and user-driven updates."
"Think outside the search box: A comparative study of visual and form-based query builders","https://scispace.com/paper/think-outside-the-search-box-a-comparative-study-of-visual-1vd2m4mo","2022","Journal Article","Journal of Information Science","Tony Russell-Rose","10.1177/01655515221138536","","Knowledge workers such as healthcare information professionals, legal researchers and librarians need to create and execute search strategies that are comprehensive, transparent and reproducible. The traditional solution is to use proprietary query-building tools provided by literature database vendors. In the majority of cases, these query builders are designed using a form-based paradigm that requires the user to enter keywords and ontology terms on a line-by-line basis and then combine them using Boolean operators. However, recent years have witnessed significant changes in human–computer interaction technologies, and users can now engage with online information systems using a variety of novel data visualisation techniques. In this article, we evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with a traditional form-based query builder in a laboratory-based user study. The results demonstrate the potential of visual interfaces to mitigate some of the shortcomings associated with form-based interfaces and encourage more exploratory search behaviour. They also demonstrate the value of having a temporary ‘scratch’ space in query formulation. In addition, the findings highlight an ongoing need for transparency and reproducibility in professional search and raise further questions about how these properties may best be supported. ","In this paper , the authors evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with a traditional form-based query builder in a laboratory-based user study."
"An Ontology based Text Annotation Tool for NFDI4Energy ontologies","https://scispace.com/paper/an-ontology-based-text-annotation-tool-for-nfdi4energy-khyaavvnjus9","2025","Repository","","Aamir Muhammad
Felix Engel","10.5281/zenodo.17174807","","&lt;p&gt;This poster, presented at the CoRDI conference, introduces the NFDI4Energy Annotator &mdash; a tool that facilitates ontology-based annotation of text in the energy domain. It leverages the Open Energy Ontology and the NFDI4Energy Terminology Service to highlight relevant terms in free text, linking unstructured data to structured knowledge. The tool aims to make research data more FAIR by simplifying semantic annotation, supporting interoperability, and enabling knowledge discovery.&lt;/p&gt; ",""
"AI-Augmented LangChain: Facilitating Natural Language SQL Queries for Non-Technical Users","https://scispace.com/paper/ai-augmented-langchain-facilitating-natural-language-sql-2n225d0b8w","2024","Journal Article","Design of Single Chip Microcomputer Control System for Stepping Motor","Arpan Shaileshbhai Korat","10.47363/jaicc/2024(3)335","","This study explores the potential of LangChain, a framework for constructing applications with advanced language models, to translate natural language queries into executable SQL code. Study propose an innovative LangChain-based architecture that receives a natural language query, analyzes it with a language model, and generates the corresponding SQL statement for database querying. This approach aims to empower non-technical users, facilitate inter-team collaboration, and enable data-informed decision-making. However, challenges persist, including managing complex queries and grasping domain-specific terminology. This research investigates the methodology and system design of our proposed natural language interface for databases, leveraging LangChain and extensive language models. Study also explore the possibilities and potential applications of this system, as well as future research avenues for enhancing its functionalities and addressing current constraints. By integrating advanced natural language processing with database technologies, this research aims to enable inclusive and powerful data querying experiences. ","Natural Language SQL Query Translation using LangChain for Non-Technical Users. The system leverages language models to translate natural language queries into executable SQL code, empowering non-technical users and facilitating data-informed decision-making."
"OntoForms: User interface structure from a domain ontology","https://scispace.com/paper/ontoforms-user-interface-structure-from-a-domain-ontology-h884xbjsc6p2","2024","Journal Article","","Bruno Szilagyi
Edelweis Rohrer
Regina Motz","10.48550/arxiv.2408.02130","","This paper presents a software component that generates a user interface structure for populating a domain ontology. The core of this work is an algorithm that takes an ontology and returns a structure describing the user interface. The component also provides functions for populating the ontology and editing existing individuals. Unlike previous approaches, this method can be implemented without any configuration. Additionally, it offers an easy-to-use configuration mechanism that allows irrelevant classes to be hidden and automatically populated. What distinguishes this work is that, instead of exploring the ontology using syntactic methods or queries, our algorithm employs services that implement description logic inference mechanisms. This work illustrates the proposed approach using the well-known wine ontology. ","OntoForms generates user interface structures from domain ontologies using description logic inference mechanisms, providing a configuration-free and easy-to-use approach for populating and editing ontologies, illustrated with the wine ontology example."
"Think outside the search box: A comparative study of visual and
  form-based query builders","https://scispace.com/paper/think-outside-the-search-box-a-comparative-study-of-visual-2jlbpcc9","2022","Posted Content","","","10.48550/arxiv.2205.04212","https://scispace.com/pdf/think-outside-the-search-box-a-comparative-study-of-visual-2jlbpcc9.pdf","Knowledge workers such as healthcare information professionals, legal researchers, and librarians need to create and execute search strategies that are comprehensive, transparent, and reproducible. The traditional solution is to use proprietary query building tools provided by literature database vendors. In the majority of cases, these query builders are designed using a form-based paradigm that requires the user to enter keywords and ontology terms on a line-by-line basis and then combine them using Boolean operators. However, recent years have witnessed significant changes in human-computer interaction technologies and users can now engage with online information systems using a variety of novel data visualisation techniques. In this paper, we evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with traditional form-based query building in a lab-based user study. The results demonstrate the potential of visual interfaces to mitigate some of the shortcomings associated with form-based interfaces and encourage more exploratory search behaviour. They also demonstrate the value of having a temporary 'scratch' space in query formulation. In addition, the findings highlight an ongoing need for transparency and reproducibility in professional search and raise further questions around how these properties may best be supported. ","In this article , the authors evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with traditional form-based query building using a lab-based user study."
"Think outside the search box: A comparative study of visual and form-based query builders","https://scispace.com/paper/think-outside-the-search-box-a-comparative-study-of-visual-2xvb2hsl","2022","Journal Article","Journal of Information Science","Tanja Svarre
Tony Russell-Rose","10.48550/arXiv.2205.04212","https://scispace.compdf/think-outside-the-search-box-a-comparative-study-of-visual-2xvb2hsl.pdf","Knowledge workers such as healthcare information professionals, legal researchers and librarians need to create and execute search strategies that are comprehensive, transparent and reproducible. The traditional solution is to use proprietary query-building tools provided by literature database vendors. In the majority of cases, these query builders are designed using a form-based paradigm that requires the user to enter keywords and ontology terms on a line-by-line basis and then combine them using Boolean operators. However, recent years have witnessed significant changes in human–computer interaction technologies, and users can now engage with online information systems using a variety of novel data visualisation techniques. In this article, we evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with a traditional form-based query builder in a laboratory-based user study. The results demonstrate the potential of visual interfaces to mitigate some of the shortcomings associated with form-based interfaces and encourage more exploratory search behaviour. They also demonstrate the value of having a temporary ‘scratch’ space in query formulation. In addition, the findings highlight an ongoing need for transparency and reproducibility in professional search and raise further questions about how these properties may best be supported.","In this article , the authors evaluate a new approach to query building in which users express concepts as objects on a visual canvas and compare this with a traditional form-based query builder in a laboratory-based user study."
"RESIN-EDITOR: A Schema-guided Hierarchical Event Graph Visualizer and Editor","https://scispace.com/paper/resin-editor-a-schema-guided-hierarchical-event-graph-22jzci6i3i","2023","Journal Article","","Khanh Duy Nguyen
Zixuan Zhang
Reece Suchocki
Sha Li
Martha Palmer
Susan Brown
Jiawei Han
Heng Ji","10.18653/v1/2023.emnlp-demo.33","https://aclanthology.org/2023.emnlp-demo.33.pdf","In this paper, we present RESIN-EDITOR, an interactive event graph visualizer and editor designed for analyzing complex events. Our RESIN-EDITOR system allows users to render and freely edit hierarchical event graphs extracted from multimedia and multi-document news clusters with guidance from human-curated event schemas. RESIN-EDITOR's unique features include hierarchical graph visualization, comprehensive source tracing, and interactive user editing, which is more powerful and versatile than existing Information Extraction (IE) visualization tools. In our evaluation of RESIN-EDITOR, we demonstrate ways in which our tool is effective in understanding complex events and enhancing system performance. The source code, a video demonstration, and a live website for RESIN-EDITOR have been made publicly available.","An interactive event graph visualizer and editor designed for analyzing complex events that allows users to render and freely edit hierarchical event graphs extracted from multimedia and multi-document news clusters with guidance from human-curated event schemas."
"VISUALIZAÇÃO EXPLORATÓRIA DE GRAFOS DE CONHECIMENTO: proposta metodológica centrada no usuário","https://scispace.com/paper/visualizacao-exploratoria-de-grafos-de-conhecimento-proposta-h0xbvh756ucw","2025","Repository","","Rocha, Rafael","10.5281/zenodo.15391216","","Resumo: Grafos de conhecimento estruturam dados semanticamente, porém, o crescente volume de informações impõe desafios à sua análise. Nesse contexto, a exploração visual interativa surge como uma abordagem eficiente para facilitar a interpretação e a extração de insights desses grafos. Objetivo: Desenvolver um processo metodológico centrado na jornada do usuário, incorporando técnicas de visualização exploratória para potencializar a interação e aprimorar a extração de insights. Metodologia: A pesquisa segue a abordagem Design Science Research e está estruturada em duas etapas principais. A primeira consiste em uma Revisão Sistemática da Literatura, na qual 77 estudos foram selecionados de um total de 497 para análise e síntese. Na segunda etapa, entrevistas semiestruturadas foram conduzidas para validar e aprimorar o processo metodológico proposto. Resultados: O estudo identificou 7 abordagens ou métodos recorrentes na literatura para a visualização de grafos de conhecimento. Além disso, foram mapeadas 20 ferramentas com potencial para testes futuros. Por fim, 14 entrevistas semiestruturadas foram realizadas, permitindo a validação e o refinamento do processo metodológico, culminando na definição de um modelo final. Conclusão: Este estudo consolidou a literatura científica para identificar abordagens e métodos relevantes, resultando na formulação de um modelo inicial de processo metodológico. Esse modelo foi validado e refinado por meio de entrevistas semiestruturadas. Além disso, as ferramentas mapeadas serão analisadas para verificar sua adequação à proposta desenvolvida. ","This study proposes a user-centered methodological process for interactive visual exploration of knowledge graphs, incorporating 7 recurring approaches and 20 potential tools to facilitate insight extraction and improve user interaction."
"KnowOntoAsk: An Ontology-Based Framework for Human-AI Collaborative Knowledge Exploration in Organizational Decision-Making Processes","https://scispace.com/paper/knowontoask-an-ontology-based-framework-for-human-ai-kfa6816rqsuk","2025","Journal Article","","Antony Seabra de Medeiros
Daniel Schwabe
Sérgio Lifschitz
Antony Seabra de Medeiros
Daniel Schwabe
Sérgio Lifschitz","10.5753/sbbd_estendido.2025.247613","https://scispace.compdf/knowontoask-an-ontology-based-framework-for-human-ai-kfa6816rqsuk.pdf","Knowledge exploration to support decision-making is inherently challenging, as individuals often begin this process with imprecise questions. Moreover, it depends on the ability to explore information distributed across heterogeneous sources and, compounding the challenge, past organizational decisions are rarely reusable, resulting in the loss of valuable institutional knowledge that could inform future choices. This work proposes KnowOntoAsk, a knowledge-driven framework that leverages formal ontologies to model domain knowledge across diverse data sources and guide interactive, goal-oriented dialogues. The framework includes an onboarding phase to help individuals articulate their initial objectives, and the generation of context-aware clarifying questions to refine their queries and uncover missing information, enabling more effective discovery and better-informed decision-making in organizations. ",""
"NEETE - Next Evolution Enhanced Text Editor, A Visual Text Editor","https://scispace.com/paper/neete-next-evolution-enhanced-text-editor-a-visual-text-tyyx2xyex0p8","2022","Journal Article","","Tinashe Gwena","10.5281/zenodo.6964615","","A paper regarding a diagrammatic way of editing and handling text. This allows a visual overview of underlying core code and thus facilitating better comprehension. ","Researchers introduce NEETE, a visual text editor that provides a diagrammatic representation of underlying code, enhancing comprehension and facilitating better text editing through a visual overview of complex code structures."
"Descriptive Comparison of Visual Ontology Change Summarisation Methods","https://scispace.com/paper/descriptive-comparison-of-visual-ontology-change-4oijgjc6x9","","Journal Article","","Kornpol Chung
Romana Pernisch
Stefan Schlobach","10.1007/978-3-031-43458-7_10","","The ontology evolution lifecycle is crucial for usability of ontologies across applications. Changes that are applied to ontologies need to be communicated comprehensively to ontology users and engineers. Change visualisation is a simple, yet powerful way of explaining ontological changes, and different methods come with different shortcomings. This paper introduces and analyses the predominant methods of ontology change visualisations. As there exists no one-fits-all solution, we provide simple guidelines for which visualisation to use. ","This paper introduces and analyses the predominant methods of ontology change visualisations, and provides simple guidelines for which visualisation to use."
"An Approach to Developing Data Visualization Tools Based on Domain Specific Modeling","https://scispace.com/paper/an-approach-to-developing-data-visualization-tools-based-on-5jbalsbt0ru7","2024","Journal Article","Научная визуализация","Anna Danielovna Dzheiranian
Ivan Ermakov
Kirill Alexandrovich Proskuryakov
Lyudmila Lyadova","10.26583/sv.16.4.08","","An approach to the development of data visualization tools is described that provides the ability to customize to the needs of users and the specifics of the domains in which they work, based on domain-specific modeling. The results of the analysis of data visualization tools and the possibility of customizing them to subject area based on the needs of users and the tasks they solve are briefly presented. It is shown that existing tools require programming skills from users to customize the data visualization format or to develop new visualization models. It is proposed to use domain-specific modeling tools (language toolkits) to create domain-specific languages (DSL) designed to develop new data visualization models that reflect the specifics of the tasks solved by users. The use of the developed tools does not require users to have professional knowledge of programming languages. The architecture of a knowledge-driven software system is described. The core of the system is a multifaceted ontology, which includes descriptions of languages and domains, as well as rules for generating new languages and transforming constructed models. Languages are designed to describe different classes of diagrams. The system includes tools for automating the creation of new DSLs by mapping the domain ontology onto the metamodel of the base language according to user-specified rules, which are also stored in the ontology. The classification of different types of diagrams forms the basis for creating an ontology of data visualization languages. An example of a basic language for creating diagrams is described. The ability to customize the DSL and transform visualization models developed with its help and generate code that implements the model is demonstrated. It is shown how interactive visualization can be created on the basis of the developed metamodels, extending the possibilities of visualizing large structured data. ","A novel approach to developing customizable data visualization tools is proposed, leveraging domain-specific modeling to create tailored languages and models without requiring programming expertise, enabling users to visualize large structured data interactively."
"Ontology-driven detection of redundancy in short texts and its visualization","https://scispace.com/paper/ontology-driven-detection-of-redundancy-in-short-texts-and-ybfnbo57","2022","Proceedings Article","International Conference on Computer Systems and Technologies","Miroslav Borecky
Jan Lang","10.1145/3546118.3546149","","Nowadays, a lot of content is being moved to digital form, which allows its better processing and analysis. However, in some cases, loose redundancy or duplicity can be a problem. In this paper, redundancy even duplicity of short texts based on ontology-related approaches and their visualization is presented. The paper presents several attempts even forms of visualization used to display information about possible redundancy and duplicity of content plus specially in the domain of educational content engineering.","The paper presents several attempts even forms of visualization used to display information about possible redundancy and duplicity of content plus specially in the domain of educational content engineering."
"Ontology and Software Tools for the Formalization of the Visualisation of Cultural Heritage Knowledge Graphs","https://scispace.com/paper/ontology-and-software-tools-for-the-formalization-of-the-1vzt898m","2023","Posted Content","","","10.20944/preprints202305.0108.v1","","In the last decade several projects have been developed for the digitization and semantization of cultural heritage data. They were developed to preserve and maintain this heritage, but bringing it closer to all types of users and allowing access to this information to other sectors such as tourism, education, etc. In these developments, web technologies are combined, along with the use of knowledge graphs and interactive visualisation tools. Although remarkably interesting projects have been developed, in those projects, the data visualization tools are usually focused on the project context. This makes it difficult to reuse these jobs. Additionally, there are peculiarities of cultural heritage data considered with little depth, such as uncertainty, spatial and temporal granularity, as well as other aspects, such as relationships between data. In this article, these problems are described and based on other works such as VUMO or VISO, the design of an ontology that formalizes how to visualise this information is proposed, considering these problems. In addition, the development of a platform that allows the visualisation of this information through a web application and its evaluation of its use in projects such as SILKNOW, or Arxiu Valencià del Disseny is exposed ","In this article , the design of an ontology that formalizes how to visualise this information is proposed, considering the peculiarities of cultural heritage data considered with little depth, such as uncertainty, spatial and temporal granularity, as well as other aspects such as relationships between data."
"Ontology and Software Tools for the Formalization of the Visualisation of Cultural Heritage Knowledge Graphs","https://scispace.com/paper/ontology-and-software-tools-for-the-formalization-of-the-2fwtrgl2","2023","Journal Article","Heritage","Javier Sevilla
J. Javier Samper
Marcos Fernández
Arabella León","10.3390/heritage6060251","","Over the last decade, several projects have been developed to digitise and semanticise cultural heritage data. They have been developed to preserve and maintain this heritage, but also to make it accessible to all types of users and to other sectors such as tourism and education. These developments combine the use of knowledge graphs and interactive visualisation tools with web technologies. Although remarkably interesting projects have been developed, the data visualisation tools in these projects tend to focus on the project context. Consequently, it is difficult to reuse the results of these projects. In addition, there are characteristics of cultural heritage information, such as uncertainty and spatial and temporal granularity, that have not been considered, and how to deal with them has not been described. The same is true for other aspects, such as the relationships between different objects. Considering these problems, this study presents a model that formalises how to visualise this information. The design of an ontology that implements this model, based on other works such as VUMO or VISO, is described. Furthermore, the design and development of a software framework that allows the visualisation of this information through a web application are presented. The evaluation of the application of this framework in projects such as SILKNOW or Arxiu Valencià del Disseny is outlined.","In this paper , the authors present a model that formalises how to visualise cultural heritage information and an ontology that implements this model, based on other works such as VUMO or VISO."
"Methodological Exploration of Ontology Generation with a Dedicated Large Language Model","https://scispace.com/paper/methodological-exploration-of-ontology-generation-with-a-wzpdzv5bxrwe","2025","Journal Article","Electronics","Maria Assunta Cappelli
Giovanna Di Marzo Serugendo","10.3390/electronics14142863","","Ontologies are essential tools for representing, organizing, and sharing knowledge across various domains. This study presents a methodology for ontology construction supported by large language models (LLMs), with an initial application in the automotive sector. Specifically, a user preference ontology for adaptive interfaces in autonomous machines was developed using ChatGPT-4o. Based on this case study, the results were generalized into a reusable methodology. The proposed workflow integrates classical ontology engineering methodologies with the generative and analytical capabilities of LLMs. Each phase follows well-established steps: domain definition, term elicitation, class hierarchy construction, property specification, formalization, population, and validation. A key innovation of this approach is the use of a guiding table that translates domain knowledge into structured prompts, ensuring consistency across iterative interactions with the LLM. Human experts play a continuous role throughout the process, refining definitions, resolving ambiguities, and validating outputs. The ontology was evaluated in terms of logical consistency, structural properties, semantic accuracy, and inferential completeness, confirming its correctness and coherence. Additional validation through SPARQL queries demonstrated its reasoning capabilities. This methodology is generalizable to other domains, if domain experts adapt the guiding table to the specific context. Despite the support provided by LLMs, domain expertise remains essential to guarantee conceptual rigor and practical relevance. ","This study presents a methodology for ontology construction using large language models, integrating classical ontology engineering with LLM capabilities, and demonstrates its application in the automotive sector with a user preference ontology for autonomous machines."
